State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
New South Wales,Port Macquarie,2016-04-01,8.56,14.6,5.04,11.47,16.51,4.68,0.12,1.7,33.86,0.97,3.71,1.78,48,Good,20.4,44.4,0.0041,0.78,4.57,122.64
New South Wales,Orange,2016-04-01,4.17,19.63,8.39,14.99,23.39,6.24,0.16,2.2,30.42,0.5,2.0,0.98,17,Good,5.69,42.91,0.0055,1.37,3.54,233.01
New South Wales,Dubbo,2016-04-01,8.25,15.16,2.85,6.26,9.11,6.3,0.37,1.83,42.83,0.63,1.32,1.78,41,Good,12.43,44.02,0.0045,1.32,9.5,191.56
New South Wales,Bathurst,2016-04-01,3.96,4.59,3.47,7.32,10.79,2.67,0.25,2.1,29.43,0.86,3.4,2.09,35,Good,24.4,76.25,0.0069,0.71,6.04,183.95
New South Wales,Nowra,2016-04-01,9.28,14.76,7.75,15.51,23.26,2.32,0.21,2.98,25.06,0.99,2.5,1.13,48,Good,15.69,32.88,0.0018,0.69,6.21,191.36
New South Wales,Lismore,2016-04-01,6.67,13.87,5.76,9.87,15.63,4.57,0.18,1.74,42.1,0.71,2.46,1.76,27,Good,4.43,55.92,0.0056,1.36,5.4,259.53
New South Wales,Griffith,2016-04-01,4.61,10.49,4.26,8.69,12.94,3.95,0.31,1.72,39.54,0.72,1.97,1.57,26,Good,10.33,42.49,0.0076,0.97,5.96,291.73
Victoria,Melbourne,2016-04-01,9.27,12.48,6.24,13.78,20.03,2.94,0.45,1.48,26.5,0.59,2.19,1.68,25,Good,17.93,33.16,0.0009,0.96,9.21,5578.8
Victoria,Geelong,2016-04-01,8.98,15.2,2.66,7.21,9.87,3.74,0.32,2.72,44.71,0.99,3.1,1.35,42,Good,9.86,45.74,0.005,0.75,5.21,202.74
Victoria,Ballarat,2016-04-01,5.98,7.25,4.85,9.18,14.03,3.75,0.17,3.17,40.95,0.81,2.62,1.49,17,Good,11.32,53.81,0.0033,0.76,7.71,151.05
Victoria,Bendigo,2016-04-01,12.31,14.7,2.79,6.48,9.27,7.15,0.17,1.55,35.41,1.25,4.46,1.92,60,Satisfactory,11.76,59.94,0.007,1.76,6.77,199.3
Victoria,Melton,2016-04-01,7.18,12.72,3.88,8.12,12.0,6.79,0.25,1.22,34.34,0.9,3.28,1.95,46,Good,18.44,48.34,0.0057,1.75,4.02,77.85
Victoria,Shepparton,2016-04-01,4.87,9.36,4.93,9.75,14.69,8.94,0.26,2.38,27.81,0.85,2.89,1.65,39,Good,7.0,63.91,0.0008,2.04,5.38,391.81
Victoria,Wodonga,2016-04-01,3.76,20.14,3.41,9.14,12.55,2.76,0.43,1.94,30.29,0.7,1.5,1.08,41,Good,11.55,27.08,0.0068,0.9,4.22,345.69
Victoria,Sunbury,2016-04-01,4.95,17.11,5.62,9.8,15.41,5.89,0.39,1.31,42.58,0.83,2.96,1.2,36,Good,9.73,49.23,0.0041,1.6,5.09,44.07
Victoria,Pakenham,2016-04-01,6.84,16.89,3.8,11.75,15.56,3.72,0.21,1.81,28.69,0.71,2.51,1.77,22,Good,7.75,53.81,0.0037,1.18,6.3,170.99
Victoria,Mildura,2016-04-01,8.17,25.18,2.25,5.03,7.28,4.17,0.26,2.26,26.41,0.56,1.95,1.23,43,Good,21.3,61.95,0.0051,0.99,8.3,13.93
Victoria,Warrnambool,2016-04-01,7.36,6.43,5.45,9.49,14.94,3.17,0.49,2.65,27.57,1.0,3.4,2.55,40,Good,11.1,31.0,0.0079,0.69,5.08,5.0
Victoria,Traralgon,2016-04-01,12.75,20.29,3.87,8.09,11.96,3.88,0.29,6.97,32.82,0.94,3.65,1.24,55,Satisfactory,18.01,60.61,0.0082,0.91,20.54,1356.03
Victoria,Morwell,2016-04-01,6.64,18.31,5.68,10.58,16.26,2.98,0.21,2.14,45.11,0.85,2.3,1.37,49,Good,15.18,36.84,0.0044,0.61,4.87,188.52
Victoria,Sale,2016-04-01,8.02,16.83,5.08,8.59,13.67,4.49,0.14,1.83,30.81,0.83,1.84,2.24,40,Good,16.22,36.71,0.0021,1.59,3.4,5.0
Queensland,Brisbane,2016-04-01,8.21,19.34,10.04,21.79,31.83,1.84,0.71,1.17,21.67,0.83,1.82,1.56,44,Good,28.4,74.97,0.0078,1.02,10.32,6247.81
Queensland,Gold Coast,2016-04-01,6.61,13.06,2.4,7.26,9.66,3.39,0.29,1.74,29.94,1.2,4.59,3.06,31,Good,20.17,81.75,0.0084,1.04,5.16,5.0
Queensland,Sunshine Coast,2016-04-01,5.95,14.71,3.56,7.33,10.89,5.5,0.35,1.47,31.89,1.09,3.58,1.88,16,Good,26.0,68.98,0.0017,1.91,4.98,127.4
Queensland,Townsville,2016-04-01,4.85,13.09,2.72,8.74,11.47,5.01,0.34,2.13,19.53,0.93,2.0,2.28,24,Good,23.33,80.46,0.0011,1.7,2.49,241.45
Queensland,Cairns,2016-04-01,5.57,8.86,3.23,8.38,11.61,2.52,0.27,2.52,29.07,0.83,2.24,1.37,21,Good,17.8,73.35,0.0027,1.07,6.0,176.12
Queensland,Toowoomba,2016-04-01,7.27,15.83,2.48,5.98,8.46,5.5,0.28,1.64,22.76,0.82,3.1,2.2,18,Good,17.62,68.83,0.0062,1.85,5.28,140.03
Queensland,Mackay,2016-04-01,5.6,15.61,3.92,7.39,11.31,3.72,0.3,1.94,21.8,0.75,2.0,1.85,35,Good,19.19,84.48,0.0101,0.87,7.36,204.61
Queensland,Rockhampton,2016-04-01,4.6,8.23,3.16,6.29,9.45,5.59,0.3,3.0,33.38,1.3,5.07,3.42,32,Good,17.03,73.15,0.0038,1.16,7.96,35.56
Queensland,Bundaberg,2016-04-01,3.33,12.65,2.21,3.77,5.98,4.96,0.27,3.07,43.35,0.75,2.18,1.27,16,Good,19.51,65.28,0.0075,1.52,5.83,327.6
Queensland,Hervey Bay,2016-04-01,7.39,19.15,5.71,10.14,15.85,7.86,0.15,2.05,36.23,0.66,1.88,1.26,40,Good,17.45,69.73,0.0016,0.26,4.37,52.22
Queensland,Gladstone,2016-04-01,5.09,21.1,5.41,9.52,14.93,3.17,0.33,6.03,51.49,0.72,1.91,1.36,20,Good,12.81,68.1,0.0066,1.02,14.55,522.17
Queensland,Maryborough,2016-04-01,6.82,11.69,5.43,10.83,16.26,7.24,0.37,2.91,25.22,0.73,2.12,2.18,49,Good,9.55,81.98,0.007,1.18,7.03,144.36
Queensland,Mount Isa,2016-04-01,3.9,15.23,4.31,12.2,16.51,1.97,0.35,4.06,36.65,1.09,2.23,1.86,18,Good,14.86,85.75,0.0017,1.53,9.94,500.76
Queensland,Emerald,2016-04-01,8.92,15.31,3.32,6.85,10.17,5.2,0.27,1.94,28.09,1.03,3.52,3.03,22,Good,16.97,85.21,0.0025,1.04,7.14,207.71
Western Australia,Perth,2016-04-01,6.68,10.4,5.32,10.61,15.93,1.27,0.42,1.63,23.49,0.76,2.64,2.1,17,Good,18.76,43.59,0.0042,0.92,13.43,2606.24
Western Australia,Mandurah,2016-04-01,7.23,9.14,2.62,5.64,8.27,6.49,0.31,1.4,42.31,0.65,2.38,1.93,20,Good,13.84,35.23,0.005,0.62,4.38,182.58
Western Australia,Bunbury,2016-04-01,7.86,17.08,5.31,14.01,19.32,5.13,0.2,2.56,35.1,1.03,2.06,1.33,44,Good,15.58,55.84,0.0065,0.96,5.55,204.97
Western Australia,Kalgoorlie,2016-04-01,8.76,14.46,5.93,13.59,19.52,5.34,0.26,1.62,32.17,1.11,4.35,3.12,38,Good,10.75,39.86,0.0035,0.9,5.07,195.74
Western Australia,Geraldton,2016-04-01,10.14,14.52,4.09,10.77,14.85,3.08,0.41,1.23,38.69,0.73,2.4,1.94,34,Good,18.21,65.51,0.0049,1.57,4.25,254.2
Western Australia,Albany,2016-04-01,6.82,14.64,4.45,11.25,15.7,4.68,0.2,2.83,40.06,0.75,2.63,1.86,36,Good,8.17,49.98,0.0045,1.01,6.66,264.17
Western Australia,Karratha,2016-04-01,10.5,5.22,2.2,5.94,8.14,3.01,0.22,4.13,34.34,0.75,2.14,2.01,28,Good,6.14,32.69,0.0063,0.96,21.53,493.07
Western Australia,Broome,2016-04-01,9.46,18.38,3.79,7.1,10.89,3.11,0.18,2.17,29.1,0.69,1.86,1.76,36,Good,15.96,50.13,0.0045,0.63,5.56,204.32
Western Australia,Port Hedland,2016-04-01,9.62,23.39,4.8,8.98,13.79,2.16,0.22,5.67,31.08,0.83,2.24,0.89,43,Good,15.96,40.65,0.0062,1.51,14.47,1404.09
Western Australia,Busselton,2016-04-01,9.4,13.26,4.48,10.24,14.72,5.2,0.43,1.04,22.71,0.67,2.25,1.16,38,Good,18.55,65.64,0.0029,1.35,8.36,93.02
Western Australia,Esperance,2016-04-01,5.89,16.89,5.2,10.14,15.34,4.66,0.36,1.33,32.9,1.01,3.08,1.3,24,Good,18.57,39.09,0.003,1.52,5.97,188.04
Western Australia,Newman,2016-04-01,9.18,17.85,2.71,6.83,9.54,6.44,0.21,2.6,38.14,0.97,2.35,2.42,36,Good,8.8,64.64,0.0054,0.53,6.45,280.8
South Australia,Adelaide,2016-04-01,4.74,13.58,2.84,8.32,11.17,4.05,0.34,2.05,27.15,0.83,3.1,1.01,22,Good,24.8,75.87,0.0063,1.28,6.88,95.68
South Australia,Gawler,2016-04-01,6.2,8.86,3.43,6.49,9.93,5.66,0.48,2.13,24.55,0.58,1.67,1.18,22,Good,10.5,45.42,0.0059,0.79,5.91,218.13
South Australia,Mount Gambier,2016-04-01,7.96,9.63,4.12,10.64,14.76,4.26,0.12,2.45,30.79,0.77,2.69,1.45,19,Good,11.38,52.39,0.0043,1.58,5.73,410.48
South Australia,Whyalla,2016-04-01,10.29,21.79,5.15,10.67,15.82,5.91,0.17,5.5,48.25,0.56,2.19,1.66,25,Good,11.07,60.47,0.004,0.69,8.89,5.0
South Australia,Murray Bridge,2016-04-01,7.12,10.23,9.12,16.26,25.38,2.7,0.39,0.85,53.84,0.55,1.91,0.57,45,Good,11.46,71.67,0.005,1.49,3.73,289.42
South Australia,Port Lincoln,2016-04-01,9.1,7.43,5.87,12.42,18.28,6.39,0.23,2.08,36.16,1.08,2.36,2.32,20,Good,11.76,44.15,0.0019,2.08,3.59,396.74
South Australia,Port Pirie,2016-04-01,6.39,14.85,3.71,8.5,12.22,6.3,0.24,2.72,27.32,0.68,2.52,1.49,45,Good,15.44,53.66,0.0075,0.41,6.32,28.27
South Australia,Port Augusta,2016-04-01,7.95,6.62,3.05,9.81,12.85,7.32,0.26,1.11,27.87,0.85,3.14,2.34,34,Good,11.96,46.28,0.0033,0.5,5.35,176.48
South Australia,Victor Harbor,2016-04-01,5.62,13.76,4.67,10.06,14.73,5.56,0.36,2.85,28.11,0.24,0.95,0.61,43,Good,8.92,50.7,0.0032,0.75,8.33,293.33
Tasmania,Hobart,2016-04-01,2.58,12.4,2.92,6.98,9.89,5.37,0.27,1.3,27.78,0.5,1.35,0.73,29,Good,14.71,20.0,0.0057,1.08,2.82,183.61
Tasmania,Launceston,2016-04-01,9.69,14.22,6.36,11.43,17.79,2.87,0.14,1.79,37.95,1.21,2.61,2.85,19,Good,9.0,40.43,0.0094,1.71,5.29,108.86
Tasmania,Devonport,2016-04-01,8.16,15.89,0.04,0.1,0.14,4.77,0.33,2.0,38.64,0.82,2.28,1.77,38,Good,8.93,45.33,0.004,0.87,5.16,177.8
Tasmania,Burnie,2016-04-01,8.48,13.25,4.01,12.54,16.55,5.33,0.17,1.88,37.57,0.78,2.63,2.2,16,Good,12.31,21.3,0.0069,1.04,7.41,233.44
Australian Capital Territory,Canberra,2016-04-01,6.93,12.89,8.42,14.63,23.05,4.29,0.35,1.34,22.94,0.78,2.66,2.3,39,Good,8.88,55.76,0.0043,0.12,5.75,185.34
Northern Territory,Darwin,2016-04-01,7.5,16.19,2.23,4.82,7.04,5.21,0.3,1.48,22.25,0.54,1.7,0.67,39,Good,32.81,73.37,0.0049,1.31,3.91,329.98
Northern Territory,Alice Springs,2016-04-01,7.71,18.38,6.89,15.03,21.92,3.74,0.22,1.63,35.43,0.61,1.79,0.76,36,Good,16.75,88.48,0.0041,1.69,5.49,133.56
Northern Territory,Palmerston,2016-04-01,5.68,14.19,5.06,12.13,17.19,3.69,0.38,1.31,31.58,0.7,1.74,1.58,37,Good,7.75,63.56,0.0042,1.11,5.84,27.11
New South Wales,Sydney,2016-05-01,4.74,8.21,8.49,19.96,28.45,3.24,0.48,1.67,32.3,0.63,1.82,0.85,34,Good,16.88,62.81,0.0048,1.6,16.79,3892.69
New South Wales,Newcastle,2016-05-01,9.54,32.39,1.98,5.43,7.41,1.44,0.59,3.51,40.03,0.93,2.98,2.52,23,Good,18.59,28.56,0.0037,0.66,13.88,436.17
New South Wales,Wollongong,2016-05-01,5.68,17.91,4.5,8.42,12.93,3.72,0.31,1.93,21.45,0.81,3.01,2.04,43,Good,26.51,20.61,0.004,1.57,4.72,155.78
New South Wales,Central Coast,2016-05-01,12.63,13.18,1.64,5.38,7.02,6.43,0.2,0.81,41.67,1.08,3.47,1.93,62,Satisfactory,16.78,44.08,0.0061,1.24,4.38,292.56
New South Wales,Albury,2016-05-01,7.28,12.66,3.1,8.03,11.13,5.27,0.29,0.7,32.85,1.05,2.95,1.76,35,Good,19.13,50.22,0.0058,2.19,6.39,254.5
New South Wales,Maitland,2016-05-01,9.26,12.6,5.18,12.61,17.79,2.2,0.33,2.16,43.62,0.91,2.43,2.13,29,Good,8.53,27.69,0.0063,1.62,10.04,263.34
New South Wales,Coffs Harbour,2016-05-01,7.06,18.53,3.86,9.63,13.48,6.43,0.39,1.92,36.92,0.71,2.7,1.71,40,Good,10.93,65.98,0.0045,0.87,5.18,239.66
New South Wales,Wagga Wagga,2016-05-01,8.12,13.07,2.84,8.67,11.5,6.03,0.25,1.78,34.74,0.67,2.21,1.32,19,Good,17.51,40.12,0.0042,1.19,7.73,153.01
New South Wales,Tamworth,2016-05-01,6.76,17.71,2.99,9.75,12.74,2.78,0.23,1.74,21.33,1.12,4.04,2.92,21,Good,18.66,64.4,0.0069,1.6,6.11,216.05
New South Wales,Port Macquarie,2016-05-01,7.28,16.37,2.54,5.67,8.21,2.94,0.39,2.09,24.29,0.91,2.56,1.02,22,Good,13.06,69.68,0.0045,0.97,7.53,132.13
New South Wales,Orange,2016-05-01,3.97,14.02,5.27,9.88,15.15,6.25,0.3,2.41,22.01,0.41,1.48,1.01,47,Good,14.43,36.61,0.0059,0.61,5.96,335.03
New South Wales,Dubbo,2016-05-01,8.43,12.43,5.79,11.15,16.94,4.75,0.19,2.36,36.06,0.82,2.97,1.94,49,Good,12.07,46.92,0.005,2.06,9.41,144.46
New South Wales,Bathurst,2016-05-01,7.48,17.54,5.05,10.24,15.29,5.61,0.29,1.44,36.64,1.24,4.15,2.45,27,Good,15.16,68.77,0.0056,1.06,5.57,59.35
New South Wales,Nowra,2016-05-01,2.4,18.62,5.14,8.91,14.05,3.12,0.39,1.64,31.36,0.96,3.5,1.79,39,Good,9.41,33.29,0.0099,1.39,3.97,228.84
New South Wales,Lismore,2016-05-01,5.1,21.92,4.09,8.69,12.78,1.9,0.27,2.74,29.08,0.75,2.29,2.21,33,Good,16.71,66.68,0.0056,1.42,3.76,261.36
New South Wales,Griffith,2016-05-01,4.47,10.23,2.93,6.62,9.55,4.1,0.32,1.95,34.63,0.67,2.12,1.05,36,Good,15.66,37.0,0.0041,1.91,6.33,110.17
Victoria,Melbourne,2016-05-01,11.08,3.36,5.48,15.27,20.75,2.36,0.43,1.67,33.72,0.87,2.19,2.29,33,Good,25.44,59.62,0.0073,1.91,8.73,4229.68
Victoria,Geelong,2016-05-01,8.09,13.54,4.16,9.63,13.8,4.06,0.16,2.0,35.53,0.9,1.83,2.05,44,Good,17.45,78.27,0.0081,1.16,9.13,76.21
Victoria,Ballarat,2016-05-01,7.69,12.71,4.64,9.68,14.31,4.57,0.36,2.11,39.08,0.88,1.98,2.57,20,Good,12.61,39.6,0.0042,1.36,5.2,164.93
Victoria,Bendigo,2016-05-01,4.67,15.29,7.86,16.62,24.48,3.6,0.4,2.29,27.25,0.58,2.12,1.36,21,Good,10.64,47.33,0.0079,0.75,5.99,5.46
Victoria,Melton,2016-05-01,7.5,15.61,4.68,13.46,18.14,6.36,0.2,2.73,34.9,0.55,1.19,1.01,15,Good,11.09,43.82,0.002,1.15,7.7,217.92
Victoria,Shepparton,2016-05-01,3.92,21.5,2.33,5.82,8.14,5.87,0.19,2.25,42.44,0.49,1.47,1.07,16,Good,13.75,41.11,0.0066,0.87,5.96,209.12
Victoria,Wodonga,2016-05-01,9.1,17.61,2.84,8.84,11.68,3.97,0.11,2.51,30.5,0.99,3.01,2.43,34,Good,15.33,68.59,0.0039,0.67,6.37,164.61
Victoria,Sunbury,2016-05-01,9.02,16.73,3.96,9.92,13.88,2.24,0.45,1.4,32.69,0.85,1.98,1.3,41,Good,13.76,55.28,0.0057,1.29,6.47,266.09
Victoria,Pakenham,2016-05-01,8.31,18.8,5.98,10.34,16.32,4.99,0.18,1.82,30.63,0.74,2.04,1.96,44,Good,8.82,40.23,0.0061,1.73,8.71,123.51
Victoria,Mildura,2016-05-01,7.23,12.54,3.99,9.14,13.13,5.29,0.41,2.72,45.39,0.7,2.43,1.12,44,Good,10.62,45.44,0.0042,1.38,6.77,130.81
Victoria,Warrnambool,2016-05-01,9.53,17.27,5.55,11.56,17.11,5.81,0.13,0.99,40.35,0.91,2.56,2.47,26,Good,5.97,36.06,0.0038,1.0,7.14,334.1
Victoria,Traralgon,2016-05-01,9.41,18.16,3.29,5.64,8.93,2.15,0.22,4.68,40.54,0.9,2.37,2.05,38,Good,5.31,43.01,0.0055,0.41,12.05,1669.28
Victoria,Morwell,2016-05-01,6.3,8.46,6.6,12.7,19.29,4.37,0.39,2.32,34.57,0.65,2.22,1.59,24,Good,18.51,37.97,0.0083,2.06,8.79,235.9
Victoria,Sale,2016-05-01,5.98,19.5,5.02,11.31,16.33,4.62,0.31,2.52,33.25,0.82,2.85,1.1,20,Good,16.32,28.21,0.0068,1.4,3.07,174.59
Queensland,Brisbane,2016-05-01,7.01,12.74,6.25,13.71,19.97,2.37,0.32,2.38,34.3,1.0,3.95,2.31,33,Good,34.86,67.23,0.0071,1.71,15.0,4381.53
Queensland,Gold Coast,2016-05-01,4.46,11.31,2.81,6.35,9.16,6.99,0.5,1.84,34.37,0.46,1.42,0.86,15,Good,38.03,61.49,0.0062,1.33,5.52,124.48
Queensland,Sunshine Coast,2016-05-01,2.58,8.94,3.05,8.26,11.31,3.82,0.45,1.74,38.59,1.1,2.5,1.93,44,Good,34.63,72.49,0.0052,0.96,5.05,186.65
Queensland,Townsville,2016-05-01,6.49,7.14,3.53,11.48,15.0,6.62,0.21,1.92,20.5,1.01,2.13,2.04,35,Good,22.39,74.27,0.0053,0.99,6.98,233.51
Queensland,Cairns,2016-05-01,6.82,9.84,3.5,8.54,12.03,5.14,0.22,1.56,32.33,0.55,1.97,1.61,41,Good,22.68,82.35,0.0085,0.77,6.84,258.91
Queensland,Toowoomba,2016-05-01,6.81,13.31,9.03,16.32,25.35,4.92,0.31,2.04,31.59,1.0,2.05,1.1,23,Good,25.44,76.14,0.0063,0.94,8.19,191.03
Queensland,Mackay,2016-05-01,5.41,13.61,3.25,7.28,10.53,4.47,0.2,2.43,24.24,0.91,2.27,2.49,30,Good,24.33,63.42,0.005,0.9,4.08,283.38
Queensland,Rockhampton,2016-05-01,2.64,12.63,1.88,5.41,7.29,3.31,0.35,2.9,39.04,0.73,1.52,0.81,32,Good,22.18,71.42,0.0067,1.1,4.66,212.77
Queensland,Bundaberg,2016-05-01,2.81,11.93,5.85,9.87,15.72,2.81,0.26,1.76,29.12,1.02,3.47,2.46,38,Good,23.68,66.2,0.0058,0.99,4.83,290.18
Queensland,Hervey Bay,2016-05-01,3.11,15.73,7.31,13.37,20.68,6.53,0.4,2.33,36.72,0.78,2.22,1.04,28,Good,14.06,55.29,0.0042,1.47,6.71,84.12
Queensland,Gladstone,2016-05-01,15.73,30.57,6.68,14.64,21.31,3.68,0.33,7.96,42.2,0.76,2.15,2.05,83,Satisfactory,11.39,81.77,0.0028,0.91,18.56,868.26
Queensland,Maryborough,2016-05-01,5.87,24.05,5.94,16.07,22.0,5.97,0.31,1.53,31.99,0.68,2.14,0.74,46,Good,9.69,74.82,0.0087,1.27,4.33,115.92
Queensland,Mount Isa,2016-05-01,13.78,26.3,5.55,9.6,15.14,1.95,0.25,7.06,43.08,0.88,2.24,1.18,89,Satisfactory,11.45,68.64,0.0052,1.22,8.58,1614.68
Queensland,Emerald,2016-05-01,4.57,17.07,1.78,5.24,7.03,7.29,0.22,2.69,34.51,0.75,2.15,1.27,28,Good,21.72,73.92,0.0049,0.71,5.81,326.69
Western Australia,Perth,2016-05-01,9.47,7.45,4.49,9.88,14.37,2.34,0.42,1.79,39.54,0.57,2.14,0.64,34,Good,25.73,46.41,0.0009,1.39,11.21,4630.82
Western Australia,Mandurah,2016-05-01,7.7,15.5,5.45,14.23,19.68,6.18,0.28,2.28,41.56,0.82,1.86,2.24,28,Good,11.25,48.89,0.0054,1.21,5.27,164.84
Western Australia,Bunbury,2016-05-01,6.64,10.19,4.67,14.43,19.09,5.4,0.25,2.48,30.02,1.02,2.47,1.57,20,Good,12.44,39.51,0.004,0.04,4.67,228.01
Western Australia,Kalgoorlie,2016-05-01,11.44,16.53,6.37,12.38,18.74,5.01,0.45,1.58,34.41,1.07,3.04,2.39,42,Good,5.47,45.06,0.0048,1.29,5.58,244.54
Western Australia,Geraldton,2016-05-01,7.27,9.95,3.37,8.72,12.09,4.59,0.34,1.85,34.9,0.81,3.06,1.06,24,Good,14.76,38.78,0.0025,1.94,4.85,231.56
Western Australia,Albany,2016-05-01,11.25,15.41,8.03,14.05,22.08,4.98,0.15,2.27,38.87,0.88,1.89,2.57,35,Good,20.13,28.3,0.0072,0.77,6.73,270.31
Western Australia,Karratha,2016-05-01,14.7,10.46,4.46,8.63,13.09,2.94,0.27,6.43,42.65,0.64,1.67,1.41,91,Satisfactory,15.21,43.28,0.0079,0.54,14.0,1560.33
Western Australia,Broome,2016-05-01,3.73,16.17,4.94,9.55,14.49,3.52,0.21,1.18,39.28,0.71,1.63,1.72,37,Good,16.9,28.86,0.0041,1.4,3.55,225.92
Western Australia,Port Hedland,2016-05-01,6.91,27.92,6.18,10.74,16.93,4.08,0.27,3.81,38.92,0.66,1.91,1.36,31,Good,13.25,40.05,0.0038,1.87,15.68,1095.91
Western Australia,Busselton,2016-05-01,10.46,10.84,4.85,8.86,13.71,5.46,0.21,1.89,25.62,0.67,2.43,0.86,28,Good,4.4,38.09,0.0023,0.59,7.04,287.46
Western Australia,Esperance,2016-05-01,8.15,14.24,2.98,7.84,10.82,6.09,0.44,2.08,36.9,0.89,3.12,2.67,36,Good,13.38,24.58,0.0088,1.87,5.52,344.31
Western Australia,Newman,2016-05-01,5.14,15.21,3.01,8.15,11.15,6.14,0.25,1.99,35.76,0.93,2.72,1.27,46,Good,16.17,35.18,0.0055,1.51,4.84,181.01
South Australia,Adelaide,2016-05-01,6.55,11.13,3.64,10.58,14.22,2.31,0.5,2.07,37.72,0.76,2.29,1.5,47,Good,28.35,54.21,0.0043,1.17,5.11,224.78
South Australia,Gawler,2016-05-01,6.69,15.01,6.67,18.15,24.82,3.1,0.4,2.19,44.25,0.58,2.16,1.62,15,Good,20.24,43.23,0.0061,1.8,5.23,315.59
South Australia,Mount Gambier,2016-05-01,4.36,20.38,3.47,9.92,13.38,4.34,0.36,1.69,29.14,1.07,2.84,2.29,47,Good,20.06,44.03,0.0047,0.83,6.66,111.12
South Australia,Whyalla,2016-05-01,8.89,23.54,2.76,7.05,9.82,2.78,0.35,6.97,26.03,1.01,2.27,2.91,23,Good,13.56,56.66,0.0034,0.8,17.66,923.76
South Australia,Murray Bridge,2016-05-01,3.88,13.82,4.06,11.63,15.69,4.12,0.5,1.74,30.27,1.06,3.58,1.39,28,Good,14.87,76.64,0.0037,1.01,6.41,14.23
South Australia,Port Lincoln,2016-05-01,6.06,10.67,2.67,8.55,11.21,4.36,0.43,2.66,40.44,0.53,1.78,0.66,36,Good,20.99,58.45,0.0056,0.93,5.71,152.89
South Australia,Port Pirie,2016-05-01,7.67,13.68,5.47,10.15,15.63,3.34,0.23,1.75,33.44,0.88,3.31,1.4,34,Good,14.5,45.76,0.0049,1.33,6.47,366.36
South Australia,Port Augusta,2016-05-01,9.17,14.29,2.91,5.68,8.59,5.65,0.29,1.34,32.6,0.43,1.13,1.07,29,Good,9.73,63.5,0.0056,1.32,5.06,392.74
South Australia,Victor Harbor,2016-05-01,7.76,16.57,2.72,5.65,8.37,3.08,0.21,1.68,38.24,0.54,1.37,0.93,46,Good,7.97,59.45,0.0054,1.63,6.7,293.32
Tasmania,Hobart,2016-05-01,6.13,15.33,6.23,12.3,18.53,5.41,0.17,1.87,24.75,0.84,2.64,1.94,41,Good,20.01,66.35,0.005,0.96,5.5,171.58
Tasmania,Launceston,2016-05-01,4.24,13.61,1.87,5.22,7.09,2.21,0.18,2.17,36.54,0.74,2.41,1.81,41,Good,23.91,56.91,0.0081,1.15,5.74,235.14
Tasmania,Devonport,2016-05-01,7.84,11.49,4.04,10.49,14.53,5.11,0.18,1.99,34.15,0.85,2.68,2.26,49,Good,9.84,49.81,0.0022,0.55,3.26,337.03
Tasmania,Burnie,2016-05-01,9.12,5.36,6.15,10.6,16.75,4.95,0.45,1.66,43.72,0.52,1.49,0.88,41,Good,11.58,24.09,0.0067,1.62,3.72,220.84
Australian Capital Territory,Canberra,2016-05-01,8.37,12.76,3.03,9.01,12.05,4.44,0.05,2.56,58.58,1.04,2.7,2.78,44,Good,20.99,44.42,0.0045,1.83,4.21,391.3
Northern Territory,Darwin,2016-05-01,5.0,10.51,3.98,8.88,12.86,4.21,0.33,1.42,26.73,0.5,1.28,1.36,45,Good,26.53,70.46,0.0017,1.72,7.5,137.49
Northern Territory,Alice Springs,2016-05-01,6.02,14.44,2.8,7.34,10.14,3.01,0.42,2.56,30.77,0.93,3.5,0.93,24,Good,19.04,83.55,0.0041,1.59,6.0,162.09
Northern Territory,Palmerston,2016-05-01,11.33,8.53,2.45,7.97,10.42,2.57,0.41,2.46,39.66,1.06,3.85,2.73,25,Good,20.0,68.23,0.0045,1.68,6.42,228.93
New South Wales,Sydney,2016-06-01,7.48,23.97,6.83,15.85,22.69,4.76,0.44,2.64,38.26,1.09,2.46,1.21,33,Good,28.24,44.64,0.0034,1.58,15.32,2717.64
New South Wales,Newcastle,2016-06-01,8.35,24.22,4.88,8.53,13.41,3.92,0.43,9.54,37.26,0.99,3.02,1.19,21,Good,21.62,100.0,0.0052,0.8,23.0,992.36
New South Wales,Wollongong,2016-06-01,6.01,7.48,5.5,15.87,21.37,3.38,0.35,1.78,29.66,0.8,2.35,1.69,36,Good,21.09,64.19,0.0046,1.22,5.09,78.38
New South Wales,Central Coast,2016-06-01,9.27,10.72,9.55,20.24,29.79,5.76,0.37,2.92,32.85,0.95,2.87,1.24,48,Good,16.51,95.6,0.0079,1.24,6.97,274.35
New South Wales,Albury,2016-06-01,7.58,16.9,5.42,17.2,22.62,1.81,0.27,1.63,50.09,1.07,3.51,2.04,35,Good,24.09,44.91,0.0062,1.48,6.63,126.51
