State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Maranhão,Imperatriz,2023-10-01,12.0,27.34,7.25,14.99,21.75,3.48,0.71,6.74,31.61,0.55,2.0,1.32,51,Moderate,15.1,73.8,0.535,1.25,20.6,42.9
Maranhão,Imperatriz,2023-11-01,17.13,28.93,4.89,5.54,6.28,3.58,0.67,2.65,34.57,1.02,2.53,0.75,62,Moderate,7.2,85.8,0.484,1.92,21.39,42.8
Maranhão,Imperatriz,2023-12-01,16.78,32.69,3.36,12.58,16.15,0.54,0.58,7.32,34.69,0.31,2.12,0.32,61,Moderate,6.3,75.4,0.52,1.03,18.96,43.0
Maranhão,Imperatriz,2024-01-01,16.38,12.29,5.87,9.19,19.63,8.63,0.88,1.76,27.18,0.19,3.35,0.3,60,Moderate,6.3,76.7,0.528,1.21,19.59,43.2
Maranhão,Imperatriz,2024-02-01,15.92,26.63,2.47,5.05,14.59,3.65,0.62,3.37,41.06,0.63,3.27,0.82,59,Moderate,8.9,86.4,0.519,1.97,22.03,43.1
Maranhão,Imperatriz,2024-03-01,9.44,21.91,7.47,17.14,8.61,3.67,0.57,5.91,43.04,0.72,1.05,1.27,39,Good,9.4,88.4,0.567,1.19,22.2,43.4
Maranhão,Imperatriz,2024-04-01,10.01,28.06,4.71,6.68,16.56,6.01,0.84,5.32,32.23,0.5,2.49,0.92,42,Good,7.3,83.1,0.426,1.11,21.07,43.2
Maranhão,Imperatriz,2024-05-01,15.98,17.2,3.71,7.32,15.89,0.5,0.74,1.5,40.36,0.74,3.01,1.11,59,Moderate,11.5,78.4,0.463,1.68,20.0,43.2
Maranhão,Imperatriz,2024-06-01,6.38,27.55,1.56,17.89,10.86,6.07,0.37,1.38,39.21,0.48,3.94,1.07,27,Good,9.4,69.0,0.542,2.28,21.05,43.1
Maranhão,Imperatriz,2024-07-01,9.02,19.98,10.79,16.45,11.46,3.39,0.73,5.22,37.87,0.37,2.94,0.94,38,Good,7.3,68.1,0.488,1.61,21.66,43.2
Maranhão,Imperatriz,2024-08-01,20.75,22.01,8.03,10.35,23.61,5.33,0.74,5.89,32.49,0.89,3.25,1.53,69,Moderate,17.7,69.6,0.522,0.57,22.95,43.1
Maranhão,Imperatriz,2024-09-01,10.22,44.13,11.95,14.95,13.85,6.44,0.05,6.76,51.3,0.68,2.4,0.57,43,Good,12.5,65.9,0.55,1.46,20.09,43.1
Maranhão,Imperatriz,2024-10-01,14.41,34.56,5.72,7.18,25.81,2.61,0.52,0.72,41.32,0.87,2.4,0.21,56,Moderate,18.0,73.7,0.497,2.57,19.27,43.4
Maranhão,Imperatriz,2024-11-01,10.45,29.22,2.02,18.53,25.22,6.61,0.14,3.75,37.14,0.25,2.92,1.65,44,Good,15.0,76.0,0.56,1.81,20.51,43.2
Maranhão,Imperatriz,2024-12-01,16.31,26.29,4.07,10.07,13.97,6.68,0.47,6.11,33.41,0.5,3.32,1.03,60,Moderate,14.6,86.6,0.528,1.34,23.04,43.2
Maranhão,Imperatriz,2025-01-01,14.26,22.37,4.95,12.83,10.76,7.04,0.65,5.44,36.9,0.54,1.34,1.14,56,Moderate,9.5,76.4,0.462,1.49,20.15,43.6
Maranhão,Imperatriz,2025-02-01,15.58,16.83,8.09,11.04,10.87,5.06,0.7,5.89,28.23,0.74,3.51,1.12,58,Moderate,7.7,86.1,0.553,1.93,20.74,43.3
Maranhão,Imperatriz,2025-03-01,11.11,32.05,10.6,5.38,8.83,4.45,0.92,6.42,31.76,0.67,1.93,1.04,46,Good,9.0,84.7,0.479,0.42,20.06,43.5
Maranhão,Imperatriz,2025-04-01,15.12,15.98,7.13,10.24,10.72,4.48,0.63,4.37,37.91,0.79,0.81,0.58,57,Moderate,12.0,88.9,0.471,2.76,20.41,43.6
Maranhão,Imperatriz,2025-05-01,16.92,23.37,6.33,8.98,10.52,4.86,0.29,3.84,22.77,0.22,1.53,0.51,61,Moderate,8.4,79.7,0.451,1.79,20.64,43.4
Maranhão,Imperatriz,2025-06-01,22.09,47.81,5.82,16.74,24.11,1.42,0.77,7.78,45.77,0.4,1.8,1.18,72,Moderate,5.4,71.5,0.559,1.77,20.42,43.6
Maranhão,Imperatriz,2025-07-01,11.8,25.71,10.62,7.67,13.19,5.32,0.37,2.15,39.21,0.79,0.72,0.19,49,Good,12.6,52.1,0.513,1.33,21.92,43.6
Maranhão,Imperatriz,2025-08-01,13.11,20.76,11.0,8.24,22.24,4.38,0.94,4.73,39.27,0.33,1.18,0.34,53,Moderate,8.2,50.9,0.514,1.38,20.78,43.4
Maranhão,Imperatriz,2025-09-01,21.4,42.89,4.31,9.92,19.88,8.63,0.91,6.7,45.92,0.99,3.59,0.78,71,Moderate,15.6,71.0,0.474,1.49,21.29,43.4
Maranhão,Imperatriz,2025-10-01,7.65,16.08,6.92,20.91,16.12,4.31,0.38,7.21,52.6,0.54,1.35,0.94,32,Good,13.9,80.5,0.521,1.73,21.34,43.5
Maranhão,Imperatriz,2025-11-01,10.78,34.14,4.45,12.32,11.92,4.54,0.99,3.64,22.35,0.64,0.44,0.33,45,Good,15.6,74.9,0.527,1.67,20.75,43.5
Maranhão,Imperatriz,2025-12-01,22.03,20.53,1.45,5.63,5.51,5.72,0.48,2.67,34.4,0.86,1.37,1.12,72,Moderate,12.6,71.4,0.447,1.21,21.2,43.7
Maranhão,São Luís,2014-01-01,15.59,14.21,6.39,18.36,15.61,3.13,0.26,4.53,36.92,0.52,3.3,0.87,58,Moderate,14.5,75.4,0.501,2.1,21.18,39.9
Maranhão,São Luís,2014-02-01,14.6,23.74,1.81,9.24,14.76,2.77,0.76,5.63,29.58,0.21,3.37,0.59,56,Moderate,6.8,89.5,0.562,1.43,21.47,40.1
Maranhão,São Luís,2014-03-01,18.48,21.22,4.53,14.99,18.93,3.96,0.76,7.28,49.86,1.0,2.14,0.41,64,Moderate,11.7,88.1,0.512,1.76,20.68,40.0
Maranhão,São Luís,2014-04-01,13.69,30.28,5.86,8.37,14.69,5.81,0.63,4.05,36.96,0.92,0.59,0.84,54,Moderate,10.3,86.1,0.581,1.82,22.13,40.0
Maranhão,São Luís,2014-05-01,16.31,23.54,3.32,14.23,5.89,3.34,0.49,1.77,33.3,0.27,2.75,1.24,60,Moderate,12.6,73.1,0.518,1.19,21.66,40.1
Maranhão,São Luís,2014-06-01,15.61,31.48,4.63,15.94,17.29,4.89,1.0,4.53,31.83,0.46,1.01,0.81,58,Moderate,7.3,82.4,0.497,1.26,20.36,40.0
Maranhão,São Luís,2014-07-01,21.79,29.26,6.5,15.99,19.14,5.39,0.36,0.89,31.93,0.4,3.43,0.82,71,Moderate,9.0,53.4,0.515,1.3,21.35,39.9
Maranhão,São Luís,2014-08-01,12.22,27.59,6.35,14.42,17.99,4.47,1.08,7.57,48.91,0.89,4.47,1.66,51,Moderate,9.4,56.1,0.454,1.9,20.21,40.1
Maranhão,São Luís,2014-09-01,22.5,30.32,9.65,19.87,6.57,3.69,0.41,4.19,62.0,1.08,0.92,0.74,73,Moderate,15.4,79.1,0.482,1.79,21.0,40.1
Maranhão,São Luís,2014-10-01,21.31,46.6,10.77,18.68,13.5,6.79,0.73,6.32,43.25,0.76,2.46,0.6,70,Moderate,10.1,77.9,0.51,2.44,21.68,40.2
Maranhão,São Luís,2014-11-01,16.97,30.03,9.11,15.88,21.04,5.9,0.7,8.88,26.84,1.21,3.95,0.57,61,Moderate,9.3,75.2,0.576,1.35,20.93,40.2
Maranhão,São Luís,2014-12-01,17.08,17.37,2.66,16.37,15.35,5.04,0.83,3.1,31.42,0.5,3.86,1.18,61,Moderate,11.6,71.6,0.414,2.51,21.55,40.2
Maranhão,São Luís,2015-01-01,9.88,10.2,4.98,10.48,12.27,6.04,0.31,8.51,31.58,1.0,3.62,0.57,41,Good,17.3,86.4,0.45,2.23,19.62,40.3
Maranhão,São Luís,2015-02-01,6.92,14.31,4.75,11.52,12.39,5.81,0.81,1.36,38.91,0.99,2.25,0.81,29,Good,6.3,78.5,0.531,1.32,21.75,40.5
Maranhão,São Luís,2015-03-01,17.56,27.9,4.56,18.35,9.62,7.92,0.48,4.52,22.4,0.78,1.51,0.54,62,Moderate,9.1,86.8,0.469,0.28,23.56,40.4
Maranhão,São Luís,2015-04-01,9.24,26.67,7.45,6.86,16.27,2.46,0.8,6.26,33.14,0.69,0.59,0.41,39,Good,8.7,96.9,0.59,1.03,21.36,40.3
Maranhão,São Luís,2015-05-01,16.94,28.21,5.76,19.67,19.92,3.69,0.24,6.42,33.4,0.28,1.38,0.75,61,Moderate,10.4,76.7,0.451,1.63,19.47,40.4
Maranhão,São Luís,2015-06-01,8.44,34.76,8.65,19.16,22.9,1.64,0.82,2.89,43.81,0.86,1.88,0.94,35,Good,8.2,86.9,0.571,2.19,19.14,40.4
Maranhão,São Luís,2015-07-01,11.88,15.45,5.12,17.18,20.56,2.01,0.28,3.71,49.52,0.99,3.15,0.22,49,Good,8.7,57.6,0.49,0.54,20.71,40.2
Maranhão,São Luís,2015-08-01,18.64,36.66,6.6,13.25,29.05,4.52,0.42,5.54,45.55,0.91,3.12,1.03,65,Moderate,16.4,49.7,0.529,1.2,21.48,40.4
Maranhão,São Luís,2015-09-01,9.63,21.58,2.91,22.15,17.83,3.92,0.77,6.35,47.76,0.58,2.84,0.71,40,Good,9.3,64.9,0.458,1.9,22.47,40.3
Maranhão,São Luís,2015-10-01,9.34,26.92,8.06,11.66,16.19,4.03,0.42,7.6,51.91,0.35,2.03,0.57,39,Good,16.6,66.7,0.55,0.73,21.32,40.3
Maranhão,São Luís,2015-11-01,15.08,15.79,7.7,9.69,3.64,7.64,0.23,5.75,46.6,0.35,2.19,0.72,57,Moderate,14.4,74.2,0.5,1.41,20.63,40.2
Maranhão,São Luís,2015-12-01,14.23,23.2,3.36,18.39,19.53,3.87,0.89,4.8,41.76,0.88,1.82,0.71,55,Moderate,7.1,67.4,0.518,1.92,20.58,40.2
Maranhão,São Luís,2016-01-01,19.54,34.11,4.5,6.43,4.72,8.55,0.2,5.22,35.06,0.4,2.92,1.44,67,Moderate,10.8,85.2,0.527,1.4,22.97,40.7
Maranhão,São Luís,2016-02-01,18.57,43.81,7.14,6.59,21.33,5.79,0.83,2.41,31.03,0.33,3.35,1.05,65,Moderate,6.8,77.3,0.515,0.76,20.72,40.7
Maranhão,São Luís,2016-03-01,12.04,33.41,4.98,6.77,16.71,2.93,0.28,3.88,25.25,1.13,3.94,1.16,51,Moderate,14.5,76.0,0.559,1.57,20.64,40.6
Maranhão,São Luís,2016-04-01,7.62,35.72,5.96,9.14,5.73,4.42,0.63,1.44,36.85,0.75,3.0,0.52,32,Good,10.2,75.4,0.628,0.68,19.99,40.7
Maranhão,São Luís,2016-05-01,13.3,33.53,3.56,10.78,5.32,2.07,0.21,4.86,34.48,0.86,0.79,1.2,54,Moderate,6.0,89.6,0.552,2.22,20.49,40.7
Maranhão,São Luís,2016-06-01,13.94,26.9,8.29,11.51,8.27,5.67,0.97,1.75,41.29,0.62,0.7,0.26,55,Moderate,8.3,58.6,0.504,1.43,20.0,40.7
Maranhão,São Luís,2016-07-01,16.51,29.64,4.19,6.88,12.96,4.51,0.3,5.23,47.73,0.95,4.37,0.56,60,Moderate,11.2,46.2,0.449,1.57,22.35,40.7
Maranhão,São Luís,2016-08-01,13.7,26.75,3.33,11.31,16.82,5.5,0.89,6.92,50.55,0.42,3.6,0.53,54,Moderate,12.7,45.0,0.565,1.38,21.41,40.7
Maranhão,São Luís,2016-09-01,15.68,46.66,4.17,20.31,12.26,2.66,0.88,3.51,65.24,1.4,3.9,1.56,59,Moderate,14.8,69.1,0.536,1.72,19.98,40.8
Maranhão,São Luís,2016-10-01,14.05,30.01,10.12,12.75,5.38,4.88,0.92,8.15,42.01,0.94,2.99,1.52,55,Moderate,13.2,63.9,0.454,1.39,22.86,40.6
Maranhão,São Luís,2016-11-01,16.36,15.55,4.18,5.18,10.44,2.83,0.4,4.93,42.16,0.86,2.31,1.0,60,Moderate,11.4,76.0,0.533,2.3,20.08,40.6
Maranhão,São Luís,2016-12-01,7.22,9.94,4.66,9.56,9.05,2.73,0.58,4.62,25.37,0.65,3.39,1.15,30,Good,16.6,75.9,0.519,1.87,20.74,40.7
Maranhão,São Luís,2017-01-01,9.0,20.7,4.05,7.7,18.26,2.83,0.1,4.67,26.61,1.03,1.43,0.79,38,Good,15.9,82.0,0.52,0.36,23.77,41.0
Maranhão,São Luís,2017-02-01,13.98,31.6,7.54,18.81,8.69,2.16,0.4,4.99,22.61,0.86,2.74,1.29,55,Moderate,15.1,86.0,0.453,1.58,21.58,40.9
Maranhão,São Luís,2017-03-01,17.68,30.41,3.83,13.1,11.29,3.97,0.53,4.74,24.12,1.1,3.27,0.88,63,Moderate,13.2,82.5,0.456,1.98,21.26,41.0
Maranhão,São Luís,2017-04-01,7.38,32.21,9.07,6.27,12.04,4.85,0.61,5.52,19.06,0.28,3.98,0.43,31,Good,11.2,80.0,0.407,1.97,21.66,41.1
Maranhão,São Luís,2017-05-01,11.64,34.53,7.56,9.16,4.48,8.06,0.5,4.04,24.97,0.6,0.86,0.58,48,Good,5.6,80.9,0.404,1.81,21.82,41.0
Maranhão,São Luís,2017-06-01,6.66,27.9,7.05,6.08,12.23,2.22,0.99,4.3,23.66,0.97,2.91,1.3,28,Good,10.2,81.3,0.423,1.03,20.22,40.9
Maranhão,São Luís,2017-07-01,10.81,24.69,7.78,19.85,10.78,7.09,0.93,5.44,45.87,1.05,2.66,0.79,45,Good,13.3,73.2,0.438,0.86,20.96,40.9
Maranhão,São Luís,2017-08-01,12.11,49.26,5.09,21.77,23.69,8.95,0.78,4.45,52.1,0.74,3.4,1.79,51,Moderate,11.9,61.5,0.524,1.79,21.23,41.1
Maranhão,São Luís,2017-09-01,19.97,25.71,8.4,25.86,14.66,2.36,1.0,5.25,22.59,1.22,1.02,0.89,68,Moderate,15.0,73.5,0.435,1.03,20.16,41.0
Maranhão,São Luís,2017-10-01,18.9,23.55,5.65,13.66,24.12,4.84,0.8,5.09,36.17,0.53,0.77,0.25,65,Moderate,14.4,73.0,0.506,1.7,19.72,40.9
Maranhão,São Luís,2017-11-01,14.72,32.42,4.72,8.53,13.88,4.85,0.77,3.93,21.38,0.88,3.73,0.56,57,Moderate,10.1,83.9,0.589,1.43,21.03,41.0
Maranhão,São Luís,2017-12-01,13.38,28.56,8.45,8.58,21.63,6.7,0.5,5.98,31.51,0.63,2.65,0.47,54,Moderate,12.8,82.2,0.503,1.01,21.05,41.1
Maranhão,São Luís,2018-01-01,13.8,31.73,8.05,7.08,21.8,10.62,1.08,3.12,29.02,0.71,0.51,1.01,55,Moderate,8.4,77.6,0.528,2.53,21.28,41.2
Maranhão,São Luís,2018-02-01,13.1,22.4,6.2,11.6,18.18,7.33,0.71,7.25,20.19,0.46,0.74,1.17,53,Moderate,11.4,80.4,0.509,1.34,19.87,41.2
Maranhão,São Luís,2018-03-01,20.01,29.36,3.75,10.69,5.61,0.5,0.91,4.71,41.96,0.35,1.36,0.6,68,Moderate,5.3,80.1,0.508,1.58,22.36,41.4
Maranhão,São Luís,2018-04-01,9.17,22.54,4.26,15.17,19.33,5.51,0.42,4.97,26.88,0.9,1.24,0.65,38,Good,6.6,89.1,0.504,1.65,20.04,41.4
Maranhão,São Luís,2018-05-01,15.86,23.86,8.42,17.42,19.23,5.47,0.19,4.64,35.6,0.82,0.98,0.2,59,Moderate,11.5,71.4,0.445,1.63,20.06,41.3
Maranhão,São Luís,2018-06-01,21.11,33.29,6.17,11.17,9.19,5.71,1.06,4.63,27.98,1.1,3.71,0.47,70,Moderate,10.9,75.4,0.583,1.28,21.84,41.4
Maranhão,São Luís,2018-07-01,14.59,29.53,4.43,14.33,13.65,5.91,0.71,4.36,29.76,0.97,2.16,0.46,56,Moderate,8.7,61.4,0.443,1.29,21.17,41.2
Maranhão,São Luís,2018-08-01,17.92,15.83,5.23,6.95,14.21,5.12,0.35,2.2,44.44,0.47,1.55,0.82,63,Moderate,7.0,45.7,0.504,2.11,20.06,41.3
Maranhão,São Luís,2018-09-01,15.3,37.96,6.48,5.72,7.98,4.51,0.37,4.19,45.3,1.02,3.49,0.8,58,Moderate,15.1,68.8,0.503,1.84,20.97,41.3
Maranhão,São Luís,2018-10-01,15.11,35.88,9.85,10.97,7.93,3.33,0.73,7.23,25.41,1.17,1.36,1.62,57,Moderate,16.7,74.0,0.462,1.33,20.44,41.4
Maranhão,São Luís,2018-11-01,11.85,39.95,4.27,16.07,21.15,4.8,0.79,1.98,42.42,0.54,3.36,0.76,49,Good,12.0,63.2,0.502,1.7,20.63,41.3
Maranhão,São Luís,2018-12-01,9.0,30.11,3.59,7.33,6.78,6.45,0.15,7.6,31.66,1.01,2.63,0.89,37,Good,8.2,85.7,0.509,2.04,20.52,41.4
Maranhão,São Luís,2019-01-01,13.46,38.34,4.8,13.95,13.97,3.2,0.59,7.63,30.23,0.42,1.56,0.84,54,Moderate,15.8,74.7,0.552,1.22,21.56,41.5
Maranhão,São Luís,2019-02-01,14.08,23.84,5.1,10.97,12.67,3.65,0.31,1.12,48.46,0.86,2.15,0.93,55,Moderate,7.2,85.9,0.488,2.24,21.46,41.6
Maranhão,São Luís,2019-03-01,10.58,25.36,5.44,9.84,3.23,5.84,0.45,7.94,34.12,0.97,2.18,0.7,44,Good,7.5,93.3,0.584,1.63,19.51,41.6
Maranhão,São Luís,2019-04-01,7.53,15.71,4.22,11.36,16.29,3.06,0.76,4.31,25.89,0.99,3.18,0.61,31,Good,7.0,78.8,0.506,0.55,20.53,41.6
Maranhão,São Luís,2019-05-01,14.6,21.98,7.29,8.93,11.83,3.72,0.3,2.07,27.25,0.86,0.64,0.7,56,Moderate,7.5,86.3,0.554,1.52,21.73,41.7
Maranhão,São Luís,2019-06-01,9.17,42.5,1.93,15.27,17.35,2.77,0.15,6.95,46.31,0.97,2.98,1.24,38,Good,10.6,78.2,0.513,0.74,20.44,41.6
Maranhão,São Luís,2019-07-01,16.15,23.45,10.38,19.01,20.57,3.84,0.84,7.13,37.11,0.8,3.82,0.44,60,Moderate,7.9,65.4,0.452,2.59,22.46,41.5
Maranhão,São Luís,2019-08-01,18.51,26.77,8.09,20.44,22.35,5.54,1.09,7.59,26.07,0.83,4.41,1.35,64,Moderate,8.3,53.9,0.468,1.75,18.86,41.5
Maranhão,São Luís,2019-09-01,17.41,26.25,6.25,9.57,24.5,6.6,1.23,2.89,28.78,1.24,4.24,0.98,62,Moderate,10.4,66.2,0.432,1.37,23.22,41.5
Maranhão,São Luís,2019-10-01,14.12,19.39,7.89,17.23,9.33,7.9,1.11,3.67,21.41,0.51,2.52,1.19,55,Moderate,14.0,74.0,0.557,1.42,20.48,41.7
Maranhão,São Luís,2019-11-01,10.59,39.47,5.83,8.66,16.05,5.48,0.42,6.72,49.36,1.01,0.7,0.56,44,Good,13.1,84.0,0.521,1.71,22.96,41.6
Maranhão,São Luís,2019-12-01,16.16,29.28,1.74,12.11,6.21,3.74,0.85,2.98,21.44,0.78,1.25,1.36,60,Moderate,12.6,89.7,0.462,1.47,19.83,41.5
Maranhão,São Luís,2020-01-01,10.52,21.36,6.81,9.95,7.75,6.79,0.7,4.55,17.75,0.48,3.89,0.55,44,Good,14.5,87.5,0.502,1.32,20.73,41.9
Maranhão,São Luís,2020-02-01,8.82,26.52,6.09,11.84,24.24,2.2,0.85,2.14,39.23,0.24,2.31,0.37,37,Good,8.9,84.0,0.446,0.99,21.05,41.9
Maranhão,São Luís,2020-03-01,11.58,21.92,5.8,14.89,14.95,2.53,0.75,4.78,34.13,0.89,2.06,0.32,48,Good,5.2,92.1,0.517,1.45,21.4,41.9
Maranhão,São Luís,2020-04-01,7.44,27.36,4.28,2.57,10.21,2.56,0.44,0.5,18.26,0.6,0.2,0.46,31,Good,4.3,77.2,0.425,1.95,21.37,41.9
Maranhão,São Luís,2020-05-01,9.01,24.23,1.0,7.43,15.37,0.61,0.37,1.26,31.59,0.38,1.71,0.41,38,Good,10.1,78.4,0.575,1.51,21.24,41.9
Maranhão,São Luís,2020-06-01,12.43,23.99,8.44,11.6,12.61,8.82,0.2,2.44,35.9,0.57,1.29,0.21,52,Moderate,9.1,76.2,0.533,2.13,20.34,42.0
Maranhão,São Luís,2020-07-01,17.16,19.86,5.46,21.89,18.79,3.23,0.7,8.03,41.36,0.63,0.78,1.18,62,Moderate,7.7,60.8,0.528,0.6,20.5,42.0
Maranhão,São Luís,2020-08-01,17.78,23.34,3.14,13.63,23.09,8.71,0.29,4.77,30.59,1.07,3.43,0.71,63,Moderate,8.8,57.7,0.46,2.09,20.59,41.9
Maranhão,São Luís,2020-09-01,20.92,28.91,6.53,16.37,26.12,1.8,0.24,3.13,43.38,0.44,3.62,1.92,70,Moderate,11.6,59.6,0.459,2.29,20.18,42.0
Maranhão,São Luís,2020-10-01,16.79,34.25,5.72,5.12,22.74,3.87,0.98,6.87,21.6,1.06,4.28,0.78,61,Moderate,16.2,84.4,0.462,0.69,23.29,42.0
Maranhão,São Luís,2020-11-01,15.92,32.13,6.83,7.88,6.4,7.73,0.38,6.1,33.36,0.57,3.41,1.32,59,Moderate,12.1,78.7,0.49,0.95,21.54,42.0
Maranhão,São Luís,2020-12-01,16.47,31.97,6.18,10.08,6.12,2.95,0.85,7.66,25.05,0.54,3.27,0.98,60,Moderate,5.4,89.4,0.554,1.21,21.48,42.0
Maranhão,São Luís,2021-01-01,9.02,32.28,9.33,7.27,18.05,2.38,0.68,4.06,24.25,0.82,1.96,0.63,38,Good,12.2,72.9,0.469,1.22,20.99,42.2
Maranhão,São Luís,2021-02-01,7.32,31.83,2.3,12.21,14.13,3.38,0.39,2.13,46.96,0.1,2.46,0.61,31,Good,5.7,70.7,0.492,1.45,23.05,42.2
Maranhão,São Luís,2021-03-01,9.08,22.41,7.99,17.02,19.37,7.09,0.4,6.73,21.95,1.01,1.44,0.82,38,Good,7.5,93.8,0.611,1.48,20.44,42.2
Maranhão,São Luís,2021-04-01,17.37,30.58,4.07,6.63,16.02,7.11,0.94,3.22,18.42,0.44,1.38,0.94,62,Moderate,11.9,86.8,0.416,2.28,18.99,42.1
Maranhão,São Luís,2021-05-01,5.58,16.86,7.07,7.48,24.78,1.54,0.76,4.32,22.08,0.65,1.92,0.27,23,Good,3.7,74.3,0.499,1.61,18.85,42.1
Maranhão,São Luís,2021-06-01,10.87,29.06,8.68,13.9,9.19,5.55,0.64,1.69,26.97,0.19,1.85,0.96,45,Good,6.6,65.5,0.378,1.09,18.45,42.3
Maranhão,São Luís,2021-07-01,12.92,23.31,3.79,19.47,4.95,6.45,0.68,6.01,50.52,0.6,1.48,1.59,53,Moderate,15.1,73.5,0.501,0.92,20.64,42.1
Maranhão,São Luís,2021-08-01,16.57,42.09,3.68,19.9,9.9,6.07,0.9,6.94,46.27,0.86,3.7,0.57,60,Moderate,12.6,73.8,0.508,1.57,19.28,42.3
Maranhão,São Luís,2021-09-01,16.56,33.24,2.24,8.73,20.1,4.88,0.42,7.37,63.25,0.85,1.08,0.31,60,Moderate,10.4,71.0,0.49,1.49,20.2,42.3
Maranhão,São Luís,2021-10-01,17.44,25.74,9.58,6.5,15.24,3.69,0.95,7.53,38.8,0.63,3.21,1.01,62,Moderate,17.8,61.6,0.466,2.33,20.61,42.3
Maranhão,São Luís,2021-11-01,6.57,16.21,8.35,14.21,18.15,5.35,0.29,3.72,44.12,1.31,1.14,0.39,27,Good,15.1,69.5,0.485,2.19,20.15,42.3
Maranhão,São Luís,2021-12-01,17.45,14.14,5.02,9.08,7.44,2.85,0.57,3.24,31.49,0.38,1.96,0.94,62,Moderate,13.7,75.0,0.433,1.41,19.52,42.3
Maranhão,São Luís,2022-01-01,9.26,26.69,1.85,14.93,5.65,5.43,0.27,5.37,25.2,0.79,2.94,0.54,39,Good,15.4,74.4,0.503,1.06,23.23,42.5
Maranhão,São Luís,2022-02-01,12.66,31.72,4.2,17.02,6.51,6.88,0.36,2.66,45.44,0.35,3.78,0.48,52,Moderate,15.9,86.9,0.572,1.63,20.36,42.5
Maranhão,São Luís,2022-03-01,14.95,17.06,8.18,10.76,21.64,4.32,0.85,4.62,40.91,0.76,2.69,0.27,57,Moderate,13.0,76.0,0.497,2.19,20.7,42.6
Maranhão,São Luís,2022-04-01,13.08,28.73,5.13,8.05,7.8,1.65,0.25,5.25,39.34,1.02,1.99,0.85,53,Moderate,11.0,78.0,0.489,0.66,20.05,42.6
Maranhão,São Luís,2022-05-01,17.21,26.95,2.68,16.65,3.52,8.24,0.76,2.72,33.02,0.66,3.68,0.1,62,Moderate,7.5,72.0,0.458,1.83,21.19,42.4
Maranhão,São Luís,2022-06-01,11.31,23.24,10.24,15.37,7.86,4.55,0.53,7.8,33.43,0.72,3.29,1.07,47,Good,4.9,62.5,0.527,2.24,22.11,42.6
Maranhão,São Luís,2022-07-01,16.17,19.35,2.51,15.94,15.29,6.6,1.15,7.84,42.15,0.96,1.64,0.86,60,Moderate,7.5,66.3,0.521,2.4,19.87,42.6
Maranhão,São Luís,2022-08-01,12.14,30.15,7.49,17.48,11.59,5.44,0.91,6.95,43.48,1.03,3.6,1.7,51,Moderate,13.5,75.3,0.482,1.4,21.51,42.7
Maranhão,São Luís,2022-09-01,9.84,42.33,5.64,14.13,17.34,4.41,0.3,3.63,36.44,1.51,4.41,0.59,41,Good,12.7,60.8,0.408,1.29,21.63,42.4
Maranhão,São Luís,2022-10-01,18.1,35.05,1.85,10.27,18.27,5.52,1.02,3.16,26.31,0.65,3.33,0.28,64,Moderate,9.3,75.4,0.398,1.74,19.1,42.6
Maranhão,São Luís,2022-11-01,11.83,28.13,1.42,16.39,9.65,3.84,0.13,3.01,34.75,1.05,3.89,1.41,49,Good,15.5,79.5,0.48,1.33,20.13,42.5
Maranhão,São Luís,2022-12-01,15.46,36.98,1.0,10.9,11.59,3.06,0.39,4.33,39.13,0.94,1.53,1.26,58,Moderate,11.4,67.8,0.438,1.98,22.1,42.4
Maranhão,São Luís,2023-01-01,18.53,35.14,5.5,17.41,8.87,6.2,0.48,2.07,37.55,0.25,3.26,1.01,65,Moderate,14.6,87.4,0.51,0.74,21.19,42.8
Maranhão,São Luís,2023-02-01,11.59,38.65,7.16,5.37,14.16,2.94,1.03,4.48,20.87,0.47,1.16,1.31,48,Good,12.2,80.8,0.522,0.55,23.42,42.8
Maranhão,São Luís,2023-03-01,11.4,30.01,7.17,10.47,6.95,6.0,0.75,6.75,24.55,0.36,3.2,0.33,47,Good,9.1,77.5,0.459,1.11,19.2,43.1
Maranhão,São Luís,2023-04-01,10.57,35.85,5.41,9.73,19.39,7.44,0.58,1.58,23.17,0.73,2.44,0.9,44,Good,5.5,90.1,0.448,0.6,21.95,42.8
Maranhão,São Luís,2023-05-01,21.03,24.57,4.35,17.1,11.48,6.01,0.46,5.72,20.35,0.98,1.51,0.22,70,Moderate,6.5,74.7,0.52,1.82,22.08,42.9
Maranhão,São Luís,2023-06-01,16.83,20.38,4.86,7.23,20.18,2.31,0.7,4.06,43.41,1.05,3.14,1.55,61,Moderate,5.1,72.7,0.504,1.14,21.54,42.8
Maranhão,São Luís,2023-07-01,22.27,38.88,1.0,19.61,16.28,4.04,0.87,5.71,48.25,0.34,0.98,1.4,72,Moderate,11.2,78.9,0.477,1.26,20.53,42.8
