State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Seoul Capital Area,Yangju,2015-12-01,31.15,63.07,27.06,53.91,80.97,6.15,0.64,5.78,35.46,1.18,2.92,1.96,52,Satisfactory,6.31,54.17,0.0008,1.36,12.52,1198.18
Seoul Capital Area,Guri,2015-12-01,31.43,42.27,17.81,40.04,57.85,2.71,0.72,2.48,15.05,0.55,1.74,1.35,94,Satisfactory,9.91,49.57,0.001,1.97,12.78,597.5
Seoul Capital Area,Hanam,2015-12-01,23.43,36.51,15.19,28.8,44.0,6.87,0.7,5.34,7.32,1.64,4.28,3.68,81,Satisfactory,9.85,58.18,0.0003,1.31,10.64,461.72
Busan-Ulsan-Gyeongnam,Busan,2015-12-01,33.87,68.97,22.09,40.55,62.65,4.24,1.03,2.71,26.69,1.12,4.35,1.96,73,Satisfactory,12.79,41.58,0.0009,0.91,20.28,17892.88
Busan-Ulsan-Gyeongnam,Ulsan,2015-12-01,54.66,86.82,46.42,110.45,156.87,2.66,0.93,27.78,33.66,1.25,2.62,2.16,148,Moderate,12.37,32.85,0.0004,1.2,24.01,11934.73
Busan-Ulsan-Gyeongnam,Changwon,2015-12-01,63.8,67.85,12.28,31.24,43.51,1.69,0.65,16.42,24.24,1.7,4.79,4.25,174,Poor,0.9,48.98,0.0017,1.43,25.45,2446.52
Busan-Ulsan-Gyeongnam,Gimhae,2015-12-01,31.97,47.48,10.86,35.01,45.87,5.54,0.33,2.77,22.42,1.94,5.74,5.29,67,Satisfactory,10.42,39.27,0.0005,1.14,16.8,530.97
Busan-Ulsan-Gyeongnam,Jinju,2015-12-01,41.06,47.99,7.83,14.6,22.44,6.64,0.88,3.48,27.99,1.22,3.35,2.28,113,Moderate,7.08,32.79,0.0014,1.21,11.55,983.72
Busan-Ulsan-Gyeongnam,Yangsan,2015-12-01,45.23,65.69,8.29,26.99,35.28,6.35,0.66,2.83,34.87,0.7,2.37,1.08,117,Moderate,7.22,58.59,0.0003,2.37,5.6,1152.62
Busan-Ulsan-Gyeongnam,Geoje,2015-12-01,29.77,41.0,9.21,30.39,39.59,7.52,0.5,4.66,26.76,1.46,4.61,1.77,83,Satisfactory,15.85,39.12,0.0009,1.48,8.54,65.3
Busan-Ulsan-Gyeongnam,Tongyeong,2015-12-01,35.91,51.82,14.51,35.65,50.16,3.85,0.56,4.15,37.37,0.74,1.96,0.75,134,Moderate,7.91,42.26,0.0015,0.99,9.3,1217.61
Busan-Ulsan-Gyeongnam,Sacheon,2015-12-01,39.06,67.08,32.08,55.21,87.29,8.29,0.63,5.09,24.89,1.31,4.64,2.69,127,Moderate,2.51,21.37,0.0008,2.87,11.35,239.95
Busan-Ulsan-Gyeongnam,Miryang,2015-12-01,23.86,40.53,19.62,35.97,55.6,5.49,0.48,5.65,14.18,1.22,3.97,2.07,72,Satisfactory,7.97,41.4,0.0004,1.33,8.15,394.29
Busan-Ulsan-Gyeongnam,Goseong,2015-12-01,31.19,58.71,15.59,27.36,42.95,7.07,0.95,6.28,28.94,1.55,4.87,2.24,59,Satisfactory,8.07,25.74,0.0012,0.83,14.72,741.23
Busan-Ulsan-Gyeongnam,Haman,2015-12-01,19.43,61.21,30.39,52.57,82.97,7.52,0.73,3.24,31.86,0.91,2.72,1.64,62,Satisfactory,5.42,22.7,0.0008,2.43,10.13,442.24
Daegu-Gyeongbuk,Daegu,2015-12-01,50.32,88.88,32.44,78.25,110.69,4.29,1.03,5.13,21.87,1.63,3.93,4.74,127,Moderate,4.86,42.15,0.0009,0.76,17.73,16733.11
Daegu-Gyeongbuk,Pohang,2015-12-01,39.82,62.46,28.21,47.64,75.85,5.38,0.65,11.52,32.46,1.7,6.37,4.33,119,Moderate,16.38,52.03,0.0021,1.33,34.74,2011.19
Daegu-Gyeongbuk,Gumi,2015-12-01,52.31,100.63,13.99,27.74,41.73,4.46,0.71,21.92,22.05,1.25,3.75,2.52,146,Moderate,5.84,49.85,0.0005,1.75,37.8,2947.79
Daegu-Gyeongbuk,Gyeongju,2015-12-01,34.78,62.7,16.48,44.64,61.12,3.71,0.8,2.45,29.58,1.1,4.05,3.25,99,Satisfactory,4.54,32.2,0.0018,0.57,11.39,1170.73
Daegu-Gyeongbuk,Gyeongsan,2015-12-01,38.49,59.19,16.69,47.06,63.75,7.18,0.47,4.03,28.37,1.52,5.63,1.58,145,Moderate,7.8,41.4,0.0022,1.8,7.53,479.58
Daegu-Gyeongbuk,Andong,2015-12-01,31.37,89.07,10.23,29.95,40.18,5.75,0.62,5.24,26.38,1.18,2.85,2.65,75,Satisfactory,6.85,45.41,0.0011,1.67,12.49,755.03
Daegu-Gyeongbuk,Gimcheon,2015-12-01,28.04,40.26,13.16,34.26,47.43,5.83,0.53,5.39,33.74,1.82,6.17,4.14,57,Satisfactory,4.34,49.81,0.001,0.88,6.26,1296.91
Daegu-Gyeongbuk,Chilgok,2015-12-01,30.12,20.17,23.33,46.37,69.7,5.72,0.8,3.66,35.28,1.31,4.7,2.93,90,Satisfactory,7.05,35.08,0.0014,1.34,10.18,649.23
Daegu-Gyeongbuk,Yeongcheon,2015-12-01,27.72,54.07,10.81,33.83,44.65,6.66,0.88,2.19,30.4,0.86,2.76,1.82,98,Satisfactory,4.68,53.65,0.0018,1.42,15.18,1453.97
Daegu-Gyeongbuk,Sangju,2015-12-01,36.67,48.19,19.18,46.25,65.43,6.64,0.71,3.87,34.83,1.68,4.85,3.55,135,Moderate,7.17,51.71,0.001,1.08,14.23,776.12
Daegu-Gyeongbuk,Yeongju,2015-12-01,25.16,61.11,22.75,46.46,69.21,4.81,0.79,4.7,20.58,1.48,4.82,2.03,60,Satisfactory,8.21,52.18,0.0011,2.02,13.82,1162.65
Daegu-Gyeongbuk,Mungyeong,2015-12-01,28.87,35.37,23.4,47.54,70.94,6.12,0.85,5.6,35.54,1.17,2.87,3.37,77,Satisfactory,6.82,54.18,0.0007,2.29,6.29,1174.31
Gwangju-Jeonnam,Gwangju,2015-12-01,29.96,63.09,21.81,40.6,62.41,3.86,1.01,3.36,43.12,1.94,5.61,5.51,76,Satisfactory,2.38,46.98,0.0011,1.94,16.38,10004.21
Gwangju-Jeonnam,Yeosu,2015-12-01,53.06,106.29,26.53,51.73,78.26,3.52,0.65,19.59,33.44,1.51,3.6,4.06,114,Moderate,13.41,35.29,0.0002,1.85,24.97,3943.6
Gwangju-Jeonnam,Suncheon,2015-12-01,31.47,53.66,12.77,35.12,47.89,5.29,0.46,1.53,46.45,1.77,7.07,2.78,98,Satisfactory,5.4,55.04,0.0013,1.2,14.58,1177.48
Gwangju-Jeonnam,Mokpo,2015-12-01,19.09,43.57,3.41,7.52,10.92,4.59,0.54,3.01,19.96,0.94,3.51,2.63,53,Satisfactory,10.93,45.86,0.0012,2.1,14.16,670.17
Gwangju-Jeonnam,Gwangyang,2015-12-01,50.64,109.8,10.74,21.8,32.54,3.51,0.73,12.08,14.81,1.16,3.58,1.8,125,Moderate,8.58,45.08,0.0001,1.2,36.48,2637.84
Gwangju-Jeonnam,Naju,2015-12-01,25.13,59.49,28.08,57.75,85.83,5.33,0.79,4.58,29.53,1.51,3.91,3.56,73,Satisfactory,8.97,58.37,0.0011,0.98,15.35,668.46
Gwangju-Jeonnam,Muan,2015-12-01,25.71,40.71,17.73,38.83,56.56,4.1,1.06,6.73,21.73,1.6,6.22,2.68,93,Satisfactory,7.49,36.75,0.001,0.7,12.69,441.51
Gwangju-Jeonnam,Hwasun,2015-12-01,36.01,44.32,9.8,19.13,28.93,6.63,0.45,5.1,32.75,1.07,3.78,1.46,149,Moderate,9.0,35.38,0.0012,0.83,12.18,906.52
Gwangju-Jeonnam,Haenam,2015-12-01,38.85,81.65,12.56,38.87,51.43,6.36,0.65,2.66,27.97,1.16,3.15,3.17,125,Moderate,3.13,48.51,0.0001,1.35,12.91,701.56
Daejeon-Chungnam,Daejeon,2015-12-01,60.75,62.56,16.83,30.5,47.33,4.76,1.0,5.31,19.28,0.59,1.47,1.01,194,Poor,12.06,41.09,0.0003,1.06,21.16,12177.42
Daejeon-Chungnam,Cheonan,2015-12-01,24.54,37.05,15.69,30.68,46.37,6.55,0.66,4.79,34.33,1.84,4.03,3.07,76,Satisfactory,10.11,50.7,0.0004,1.63,13.61,783.23
Daejeon-Chungnam,Asan,2015-12-01,40.28,43.32,12.83,35.23,48.06,7.45,0.67,3.82,30.87,0.94,2.28,2.72,101,Moderate,9.17,38.23,0.0003,1.6,14.22,929.91
Daejeon-Chungnam,Seosan,2015-12-01,58.52,92.54,23.71,53.33,77.04,3.6,0.56,7.32,22.33,1.5,5.03,3.66,187,Poor,4.35,50.19,0.0004,1.95,40.3,3482.52
Daejeon-Chungnam,Dangjin,2015-12-01,25.29,94.12,13.46,39.5,52.96,4.09,0.56,9.76,26.97,0.87,2.57,1.15,76,Satisfactory,7.77,55.97,0.0012,1.47,40.2,1912.18
Daejeon-Chungnam,Gongju,2015-12-01,28.76,48.98,22.73,41.91,64.64,6.75,0.61,5.62,17.47,1.51,4.01,3.31,59,Satisfactory,7.31,32.32,0.0013,2.11,17.07,490.02
Daejeon-Chungnam,Nonsan,2015-12-01,39.6,65.75,17.98,31.2,49.18,5.23,0.82,0.0,40.75,1.39,4.67,3.28,137,Moderate,6.58,21.75,0.0011,2.14,15.06,559.06
Daejeon-Chungnam,Boryeong,2015-12-01,28.88,52.69,8.48,27.57,36.06,8.12,0.68,1.43,26.37,0.59,1.62,1.1,65,Satisfactory,5.92,51.88,0.0011,2.61,8.33,412.85
Daejeon-Chungnam,Hongseong,2015-12-01,35.8,22.12,14.99,40.16,55.15,5.67,0.9,1.78,23.27,1.63,3.67,1.9,108,Moderate,5.91,52.03,0.0019,0.79,17.98,966.89
Chungbuk,Cheongju,2015-12-01,34.08,39.27,13.63,27.36,40.99,7.96,0.71,1.09,27.96,1.31,2.72,3.07,79,Satisfactory,10.41,31.73,0.0001,1.4,6.04,1142.17
Chungbuk,Chungju,2015-12-01,28.14,44.66,10.75,31.64,42.4,4.94,0.87,2.68,35.27,2.07,7.51,4.25,94,Satisfactory,10.7,48.6,0.0012,1.18,11.51,786.59
Chungbuk,Jecheon,2015-12-01,30.6,36.88,16.53,48.99,65.51,4.7,0.6,2.6,34.72,0.39,1.24,0.8,60,Satisfactory,9.51,42.18,0.0003,1.01,11.24,990.03
Chungbuk,Jincheon,2015-12-01,17.1,17.76,27.2,48.51,75.71,4.38,0.72,4.04,33.98,1.16,4.14,2.67,93,Satisfactory,7.04,39.1,0.0004,1.55,11.8,296.75
Chungbuk,Eumseong,2015-12-01,28.88,58.56,20.15,46.56,66.71,6.55,0.7,3.48,26.99,0.73,2.54,1.87,99,Satisfactory,8.31,45.05,0.0003,1.38,12.21,854.56
Jeonbuk,Jeonju,2015-12-01,22.73,57.26,14.69,30.35,45.04,2.98,0.82,2.26,24.62,0.91,2.82,2.42,59,Satisfactory,7.61,48.59,0.001,1.26,7.9,760.92
Jeonbuk,Iksan,2015-12-01,29.18,31.02,15.4,39.78,55.18,7.2,0.56,4.03,35.5,0.48,1.92,1.29,72,Satisfactory,6.15,53.81,0.0013,1.83,8.67,669.78
Jeonbuk,Gunsan,2015-12-01,28.96,56.86,22.68,55.74,78.42,6.66,0.66,3.23,17.85,1.41,4.01,2.87,86,Satisfactory,12.69,42.12,0.0012,2.19,14.83,938.95
Jeonbuk,Jeongeup,2015-12-01,48.79,77.29,12.24,22.2,34.44,5.24,1.01,4.17,20.95,1.59,5.75,2.71,135,Moderate,7.6,54.86,0.0008,1.53,11.77,1222.82
Jeonbuk,Namwon,2015-12-01,45.57,17.86,11.1,26.79,37.9,5.73,0.63,6.42,29.21,1.56,3.38,3.72,136,Moderate,7.73,40.46,0.0002,2.37,10.91,1132.05
Jeonbuk,Gimje,2015-12-01,31.21,32.59,10.26,27.48,37.74,3.29,0.82,3.9,27.8,0.81,2.46,1.75,84,Satisfactory,6.55,43.8,0.0005,1.69,7.12,1239.58
Jeonbuk,Wanju,2015-12-01,29.67,58.22,12.72,36.4,49.12,5.63,0.65,5.41,26.03,1.43,3.51,2.26,97,Satisfactory,11.31,50.5,0.0009,1.41,9.37,674.65
Gangwon,Chuncheon,2015-12-01,30.95,44.68,16.21,47.17,63.38,7.27,0.67,4.6,22.41,1.16,2.93,1.62,82,Satisfactory,10.38,37.68,0.0007,1.73,15.17,511.4
Gangwon,Wonju,2015-12-01,28.93,33.18,9.48,22.76,32.24,0.11,0.82,4.18,28.23,0.8,1.83,1.26,88,Satisfactory,7.77,40.49,0.0007,1.56,8.01,519.2
Gangwon,Gangneung,2015-12-01,29.58,49.92,12.67,23.04,35.71,5.69,0.87,1.73,19.46,1.22,4.89,2.84,97,Satisfactory,9.67,60.15,0.0016,2.0,16.79,118.47
Gangwon,Donghae,2015-12-01,22.67,29.7,12.49,38.88,51.37,4.96,0.74,6.84,23.04,0.74,1.77,0.84,52,Satisfactory,16.08,44.36,0.0007,2.08,13.64,929.47
Gangwon,Sokcho,2015-12-01,28.25,50.34,16.94,45.28,62.21,6.36,0.94,3.22,27.93,1.16,2.44,3.01,84,Satisfactory,18.71,50.4,0.0007,1.48,10.74,1028.67
Gangwon,Samcheok,2015-12-01,51.68,34.83,15.02,35.74,50.76,8.51,0.58,1.64,20.53,1.78,4.31,3.95,124,Moderate,9.16,38.16,0.0017,1.2,14.41,581.17
Gangwon,Taebaek,2015-12-01,28.79,32.75,8.32,19.01,27.33,7.05,0.71,3.16,15.46,0.88,2.59,2.23,98,Satisfactory,7.3,40.14,0.0008,0.7,14.8,1210.34
Gangwon,Hongcheon,2015-12-01,24.37,49.16,10.27,31.07,41.34,2.39,0.71,5.23,41.68,0.89,3.03,1.66,84,Satisfactory,7.74,33.12,0.0016,1.7,11.68,1071.55
Jeju,Jeju City,2015-12-01,21.6,26.49,24.75,50.06,74.8,6.56,0.74,4.42,38.83,1.55,4.87,3.25,97,Satisfactory,7.64,33.29,0.001,1.28,13.5,380.97
Jeju,Seogwipo,2015-12-01,17.94,25.71,19.31,37.66,56.97,7.45,0.85,3.12,15.86,1.02,2.8,2.21,62,Satisfactory,17.12,43.79,0.0009,1.42,8.14,1070.37
Seoul Capital Area,Seoul,2016-01-01,38.51,69.5,31.51,59.72,91.23,2.99,0.84,4.2,21.47,1.44,4.09,2.08,119,Moderate,8.52,47.19,0.0012,0.74,24.52,12455.55
Seoul Capital Area,Incheon,2016-01-01,27.88,61.15,9.63,21.63,31.26,4.4,0.93,4.8,19.62,0.68,2.25,0.92,58,Satisfactory,10.3,47.64,0.0013,1.72,17.9,13624.79
Seoul Capital Area,Suwon,2016-01-01,22.96,17.5,24.89,46.78,71.68,5.16,0.76,5.08,37.08,1.51,4.46,2.89,59,Satisfactory,6.58,49.27,0.0001,2.11,10.77,11328.78
Seoul Capital Area,Seongnam,2016-01-01,17.17,24.77,13.66,35.81,49.47,3.31,0.39,4.1,20.28,1.72,4.76,2.34,62,Satisfactory,4.53,44.17,0.0006,1.54,16.4,991.05
Seoul Capital Area,Goyang,2016-01-01,41.51,52.49,15.83,29.65,45.48,7.68,0.55,4.85,22.02,1.07,3.39,1.23,134,Moderate,9.84,44.12,0.0015,2.26,10.93,770.86
Seoul Capital Area,Yongin,2016-01-01,27.05,48.81,16.78,35.94,52.72,8.49,0.9,3.93,32.85,0.94,3.17,1.35,70,Satisfactory,10.09,52.05,0.0011,1.85,12.96,685.91
Seoul Capital Area,Bucheon,2016-01-01,39.78,54.15,11.63,34.06,45.68,4.99,0.46,3.0,46.81,1.68,3.65,3.15,131,Moderate,5.73,42.15,0.0016,1.43,12.16,849.59
Seoul Capital Area,Ansan,2016-01-01,42.87,29.39,23.08,41.61,64.69,3.77,0.72,5.11,29.41,0.84,2.22,1.27,140,Moderate,6.55,52.94,0.0009,1.44,8.87,745.15
Seoul Capital Area,Namyangju,2016-01-01,31.25,53.05,20.68,37.0,57.69,7.16,0.81,1.6,31.33,1.15,2.71,1.33,68,Satisfactory,11.81,49.2,0.0014,1.25,12.88,434.65
Seoul Capital Area,Hwaseong,2016-01-01,21.98,46.08,12.44,38.03,50.47,4.27,0.65,5.07,17.17,1.38,5.38,2.71,94,Satisfactory,7.52,43.23,0.0012,1.32,11.79,449.68
Seoul Capital Area,Anyang,2016-01-01,33.13,40.01,16.36,32.41,48.77,4.88,0.73,3.38,33.19,1.17,4.61,1.9,59,Satisfactory,8.76,29.74,0.001,2.12,16.94,1243.82
Seoul Capital Area,Pyeongtaek,2016-01-01,49.25,69.95,17.8,33.26,51.06,4.37,0.55,4.96,32.45,0.91,3.49,2.03,117,Moderate,11.93,40.3,0.0,1.65,11.43,1283.23
Seoul Capital Area,Uijeongbu,2016-01-01,31.47,47.66,32.6,56.18,88.78,7.53,0.8,4.29,20.88,1.53,5.62,2.32,94,Satisfactory,10.58,39.9,0.0016,1.5,13.79,804.18
Seoul Capital Area,Siheung,2016-01-01,34.32,59.41,16.97,34.57,51.54,2.49,0.74,2.88,26.0,1.63,5.44,3.77,98,Satisfactory,8.18,51.88,0.0013,1.89,11.41,763.83
Seoul Capital Area,Paju,2016-01-01,26.09,49.09,18.71,44.72,63.43,7.84,0.92,3.05,13.07,0.92,2.15,1.93,86,Satisfactory,10.11,59.61,0.0004,1.55,11.47,805.41
Seoul Capital Area,Gimpo,2016-01-01,29.87,57.99,23.91,47.05,70.96,7.09,0.6,3.55,39.39,0.42,0.88,0.99,88,Satisfactory,7.38,57.17,0.0015,1.42,8.91,895.93
Seoul Capital Area,Gwangmyeong,2016-01-01,23.96,41.32,24.61,55.79,80.4,5.48,0.63,4.75,28.11,0.59,1.81,1.41,85,Satisfactory,9.03,37.76,0.001,1.11,9.53,992.97
Seoul Capital Area,Gwangju,2016-01-01,48.9,83.74,46.02,84.42,130.44,3.89,0.87,3.74,24.78,1.45,4.07,3.79,131,Moderate,7.8,38.77,0.0016,1.15,19.96,18996.49
Seoul Capital Area,Gunpo,2016-01-01,33.26,49.88,6.5,20.91,27.41,6.06,0.52,4.82,34.15,1.28,5.05,2.65,68,Satisfactory,6.68,52.84,0.0015,1.73,7.13,765.34
Seoul Capital Area,Osan,2016-01-01,43.55,42.55,9.63,24.76,34.39,5.93,0.54,4.96,26.16,2.18,8.61,3.21,102,Moderate,9.65,58.02,0.001,2.15,12.63,798.96
Seoul Capital Area,Icheon,2016-01-01,16.08,46.29,25.38,65.41,90.78,5.41,0.62,4.02,22.25,0.52,1.03,1.44,92,Satisfactory,11.56,32.69,0.0002,1.87,11.92,931.57
Seoul Capital Area,Yangju,2016-01-01,40.77,33.63,9.83,26.97,36.8,7.44,0.63,4.15,29.66,1.29,3.59,1.58,149,Moderate,6.97,46.2,0.0005,2.09,9.93,676.68
Seoul Capital Area,Guri,2016-01-01,35.22,31.91,19.66,36.85,56.51,4.85,0.73,4.09,29.2,1.09,3.27,2.14,62,Satisfactory,9.33,40.6,0.0014,1.68,11.59,838.39
Seoul Capital Area,Hanam,2016-01-01,22.23,50.23,13.93,23.49,37.42,5.65,0.78,3.51,28.53,1.89,5.57,3.81,87,Satisfactory,10.0,54.03,0.001,1.97,10.07,1393.17
Busan-Ulsan-Gyeongnam,Busan,2016-01-01,28.11,60.89,41.74,72.37,114.11,3.07,1.21,3.59,24.61,1.05,3.71,2.93,72,Satisfactory,7.99,50.83,0.0009,1.03,16.17,17579.74
Busan-Ulsan-Gyeongnam,Ulsan,2016-01-01,73.35,60.0,45.09,78.54,123.63,4.76,1.06,23.87,35.51,0.88,2.86,1.1,171,Poor,8.95,39.59,0.0014,1.27,13.52,17237.32
Busan-Ulsan-Gyeongnam,Changwon,2016-01-01,61.09,63.12,27.26,50.22,77.48,4.98,0.98,8.09,31.63,1.24,4.01,2.83,190,Poor,11.74,46.33,0.0007,1.34,30.86,3242.02
Busan-Ulsan-Gyeongnam,Gimhae,2016-01-01,32.88,51.98,28.16,52.8,80.96,6.99,0.64,1.96,36.85,1.09,2.84,1.33,88,Satisfactory,6.48,44.12,0.0005,1.13,14.78,848.7
Busan-Ulsan-Gyeongnam,Jinju,2016-01-01,38.28,69.37,9.82,26.84,36.66,4.54,0.43,2.06,39.45,1.23,3.78,2.11,138,Moderate,12.03,66.99,0.0002,1.5,10.98,1217.02
Busan-Ulsan-Gyeongnam,Yangsan,2016-01-01,40.4,42.37,19.84,40.61,60.45,6.27,0.7,4.69,25.8,1.48,4.53,4.22,129,Moderate,9.3,51.61,0.0006,1.33,12.34,913.79
Busan-Ulsan-Gyeongnam,Geoje,2016-01-01,38.37,23.99,14.9,41.73,56.64,6.62,0.6,5.85,11.48,1.38,4.99,2.4,116,Moderate,10.54,58.79,0.0013,1.61,12.82,509.78
Busan-Ulsan-Gyeongnam,Tongyeong,2016-01-01,56.6,68.25,16.79,43.2,59.99,4.82,0.82,3.58,29.37,1.43,4.23,3.3,194,Poor,9.67,41.1,0.0007,2.26,9.52,628.61
Busan-Ulsan-Gyeongnam,Sacheon,2016-01-01,35.09,45.06,16.91,31.3,48.2,5.88,0.78,3.21,38.31,1.0,3.21,1.26,51,Satisfactory,10.1,36.64,0.0006,2.1,12.8,285.89
Busan-Ulsan-Gyeongnam,Miryang,2016-01-01,44.85,43.7,15.21,32.15,47.36,6.38,0.7,2.97,13.18,1.49,4.75,1.91,117,Moderate,7.25,46.04,0.0015,2.24,12.01,1424.63
Busan-Ulsan-Gyeongnam,Goseong,2016-01-01,28.32,63.55,4.38,10.21,14.59,7.0,0.72,5.68,22.5,1.47,4.53,2.94,85,Satisfactory,9.79,34.2,0.001,1.31,4.21,633.79
Busan-Ulsan-Gyeongnam,Haman,2016-01-01,31.96,59.73,31.19,62.13,93.31,3.93,0.54,4.62,38.44,2.24,4.84,2.78,98,Satisfactory,5.48,40.82,0.0002,1.23,12.46,941.18
Daegu-Gyeongbuk,Daegu,2016-01-01,43.24,89.58,28.83,62.08,90.9,3.28,1.15,4.39,34.79,1.51,5.16,2.44,122,Moderate,6.65,48.35,0.0014,1.12,18.19,16714.11
Daegu-Gyeongbuk,Pohang,2016-01-01,47.02,81.31,23.79,52.3,76.09,5.47,0.65,13.0,23.58,1.05,4.04,2.36,105,Moderate,9.44,40.65,0.0006,2.34,35.18,1946.22
Daegu-Gyeongbuk,Gumi,2016-01-01,47.39,57.78,21.08,66.27,87.35,4.56,0.96,19.17,23.74,1.08,3.45,1.44,106,Moderate,7.85,36.71,0.0008,1.74,21.92,2045.27
Daegu-Gyeongbuk,Gyeongju,2016-01-01,53.62,66.52,10.67,24.92,35.59,7.66,0.8,1.74,21.58,0.68,1.53,1.71,147,Moderate,9.97,42.87,0.0004,1.87,13.88,786.01
Daegu-Gyeongbuk,Gyeongsan,2016-01-01,30.89,30.58,24.95,58.35,83.3,4.96,0.48,2.45,37.06,1.11,3.59,1.19,92,Satisfactory,7.99,33.85,0.0025,1.94,9.12,687.72
Daegu-Gyeongbuk,Andong,2016-01-01,49.54,53.5,18.48,35.33,53.81,8.28,0.49,4.42,29.43,0.06,0.24,0.18,118,Moderate,7.19,51.04,0.0009,2.31,9.95,1025.2
Daegu-Gyeongbuk,Gimcheon,2016-01-01,31.19,61.84,10.53,24.88,35.41,4.1,0.71,4.55,25.2,1.14,2.7,2.27,70,Satisfactory,9.51,27.33,0.0005,0.82,12.25,931.65
Daegu-Gyeongbuk,Chilgok,2016-01-01,31.78,40.44,10.93,25.72,36.65,4.92,0.65,3.2,33.55,1.15,2.82,1.41,58,Satisfactory,9.1,51.89,0.0012,1.35,16.39,790.13
Daegu-Gyeongbuk,Yeongcheon,2016-01-01,26.63,26.56,22.79,55.94,78.73,5.03,0.67,1.75,47.98,0.88,3.38,1.76,87,Satisfactory,10.43,57.38,0.0015,1.34,15.75,669.5
Daegu-Gyeongbuk,Sangju,2016-01-01,35.34,58.11,16.36,29.93,46.29,5.43,0.64,2.73,28.14,1.72,3.77,3.76,68,Satisfactory,5.16,28.36,0.0018,0.82,15.44,1119.37
Daegu-Gyeongbuk,Yeongju,2016-01-01,36.33,51.54,22.86,44.9,67.76,4.24,0.77,5.2,33.03,0.69,1.4,1.51,141,Moderate,2.5,38.47,0.0004,1.62,8.43,1141.87
Daegu-Gyeongbuk,Mungyeong,2016-01-01,30.22,51.17,10.85,30.2,41.05,6.4,0.87,3.12,26.99,0.88,1.88,0.92,51,Satisfactory,11.31,47.83,0.0011,1.47,8.57,733.33
Gwangju-Jeonnam,Gwangju,2016-01-01,44.18,54.78,34.75,59.04,93.79,5.0,1.13,7.3,25.6,1.19,4.18,1.28,109,Moderate,10.1,51.65,0.0004,2.08,16.75,9183.98
Gwangju-Jeonnam,Yeosu,2016-01-01,27.58,64.95,26.53,60.7,87.23,3.5,0.7,11.62,34.72,1.47,4.39,2.45,62,Satisfactory,16.68,51.58,0.0009,2.03,13.7,4223.86
Gwangju-Jeonnam,Suncheon,2016-01-01,32.66,41.45,33.07,68.45,101.51,5.31,0.59,5.34,28.26,1.42,4.37,3.23,62,Satisfactory,4.61,37.32,0.0012,1.18,11.39,377.55
Gwangju-Jeonnam,Mokpo,2016-01-01,22.66,24.13,31.49,54.69,86.18,6.69,0.88,3.23,26.3,1.72,4.81,3.23,65,Satisfactory,13.53,31.9,0.0004,1.56,8.64,855.97
Gwangju-Jeonnam,Gwangyang,2016-01-01,41.75,100.97,12.17,31.02,43.18,1.9,0.73,12.89,51.21,0.86,3.33,2.54,145,Moderate,8.98,35.66,0.0011,0.97,35.59,2692.48
Gwangju-Jeonnam,Naju,2016-01-01,30.28,27.25,15.03,29.43,44.45,4.69,0.77,3.86,25.33,1.73,6.37,3.33,75,Satisfactory,4.78,63.52,0.0005,1.46,8.46,872.62
Gwangju-Jeonnam,Muan,2016-01-01,36.34,17.65,12.98,28.08,41.06,5.17,0.75,2.51,22.94,0.82,2.82,2.19,117,Moderate,8.04,45.56,0.0009,2.21,12.6,1036.06
Gwangju-Jeonnam,Hwasun,2016-01-01,26.31,59.4,19.93,47.94,67.87,5.29,0.8,5.24,28.08,0.98,2.33,2.57,90,Satisfactory,9.99,50.25,0.0009,0.83,12.65,1254.11
Gwangju-Jeonnam,Haenam,2016-01-01,22.96,64.27,13.6,31.85,45.45,5.69,0.55,5.51,38.18,1.06,3.32,1.21,64,Satisfactory,5.23,46.74,0.0008,1.85,11.39,366.35
Daejeon-Chungnam,Daejeon,2016-01-01,55.51,92.74,16.84,31.72,48.56,5.33,1.32,1.23,23.64,1.11,2.49,2.65,184,Poor,6.78,47.58,0.0005,1.35,18.24,21071.78
Daejeon-Chungnam,Cheonan,2016-01-01,28.7,81.27,9.94,26.42,36.36,6.49,0.78,3.37,33.69,1.57,3.61,2.34,62,Satisfactory,9.98,36.8,0.0007,1.11,15.76,788.96
Daejeon-Chungnam,Asan,2016-01-01,47.41,67.59,12.59,32.75,45.34,8.28,0.49,3.8,20.33,1.19,3.13,2.02,102,Moderate,10.76,32.65,0.001,0.89,12.93,146.89
Daejeon-Chungnam,Seosan,2016-01-01,48.18,56.03,14.34,43.7,58.04,2.87,0.77,12.94,23.92,1.17,2.86,3.01,120,Moderate,8.75,31.21,0.001,1.71,27.6,4445.51
Daejeon-Chungnam,Dangjin,2016-01-01,72.74,110.08,24.16,48.55,72.71,1.33,0.56,9.92,19.28,1.27,3.48,1.5,183,Poor,8.18,29.23,0.0005,1.02,34.32,4019.63
