State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Tehran,Tehran City,2014-02-01,25.13,271.61,7.62,34.79,20.98,6.72,1.76,10.44,55.97,0.18,2.39,1.21,78.0,Moderate,12.3,20.1,0.456,1.16,0.51,20.0
Tehran,Tehran City,2014-02-01,35.98,267.14,19.66,35.54,48.38,11.38,1.51,10.77,98.48,0.87,1.6,0.94,102.0,Unhealthy for Sensitive Groups,10.5,18.6,0.577,-0.45,0.49,19.9
Tehran,Tehran City,2014-02-01,58.08,800.0,5.52,20.24,34.62,2.84,1.68,7.71,70.57,0.57,3.47,0.38,152.0,Unhealthy,14.2,14.2,0.374,1.13,0.49,20.0
Tehran,Tehran City,2014-02-01,45.94,38.83,24.87,44.52,34.62,2.84,2.7,12.16,63.38,1.97,7.79,2.11,127.0,Unhealthy for Sensitive Groups,13.6,38.7,1.238,0.3,0.82,150.5
Tehran,Tehran City,2014-02-01,21.95,81.08,16.19,45.65,59.39,7.33,0.96,16.01,36.29,1.92,3.58,0.34,72.0,Moderate,8.1,35.6,1.183,1.69,0.82,149.7
Tehran,Tehran City,2014-02-01,36.11,64.01,20.96,42.04,29.16,7.33,0.84,9.56,71.38,0.23,3.48,0.16,103.0,Unhealthy for Sensitive Groups,14.9,46.4,1.185,1.84,0.79,149.6
Tehran,Tehran City,2014-02-01,40.02,103.77,33.12,42.04,20.49,10.4,2.4,9.15,70.18,0.5,7.49,1.33,112.0,Unhealthy for Sensitive Groups,5.4,35.5,1.263,1.62,0.82,149.8
Tehran,Tehran City,2014-02-01,39.04,86.3,15.63,47.9,56.27,8.27,1.94,17.71,83.77,0.45,4.9,1.33,110.0,Unhealthy for Sensitive Groups,11.0,43.3,1.191,1.88,0.79,150.7
Tehran,Tehran City,2014-02-01,24.15,29.1,4.85,15.75,10.89,4.79,0.42,17.71,64.2,0.01,1.07,0.85,76.0,Moderate,8.6,44.4,1.936,0.18,0.39,59.9
Tehran,Tehran City,2014-02-01,20.29,45.51,5.27,15.25,8.4,4.89,0.93,2.5,75.61,0.56,0.96,0.72,68.0,Moderate,9.8,50.3,2.008,1.72,0.4,60.0
Tehran,Tehran City,2014-02-01,4.8,47.29,3.53,14.7,20.39,9.57,0.22,3.52,44.05,0.22,1.95,0.75,20.0,Good,9.3,36.8,2.035,0.15,0.4,60.0
Tehran,Tehran City,2014-02-01,23.9,19.35,8.38,8.88,20.91,9.09,0.52,2.2,43.26,0.33,1.78,0.27,76.0,Moderate,11.2,46.9,2.002,0.0,0.4,59.9
Tehran,Tehran City,2014-02-01,28.24,39.11,12.07,30.02,19.38,2.38,2.06,4.88,74.76,1.63,1.02,2.43,85.0,Moderate,8.3,47.4,0.827,1.36,0.99,100.1
Tehran,Tehran City,2014-02-01,43.03,105.9,16.57,49.33,53.96,7.11,2.97,5.1,44.62,2.01,5.77,2.24,120.0,Unhealthy for Sensitive Groups,10.6,37.5,0.779,1.58,1.01,100.2
Tehran,Tehran City,2014-02-01,18.65,99.32,17.3,31.49,54.21,9.44,2.34,6.91,71.89,0.48,5.77,1.45,65.0,Moderate,10.7,42.5,0.857,2.31,0.99,100.0
Tehran,Tehran City,2014-02-01,26.56,49.57,29.5,29.46,31.5,4.11,1.18,14.16,57.61,1.75,6.25,1.0,81.0,Moderate,6.7,42.4,0.759,1.54,0.98,100.0
Tehran,Tehran City,2014-02-01,37.52,97.15,9.64,24.48,53.2,7.92,2.61,10.14,66.43,1.67,5.15,2.32,106.0,Unhealthy for Sensitive Groups,3.7,45.8,0.857,0.53,1.0,100.1
Tehran,Tehran City,2014-02-01,70.47,163.69,60.24,74.13,41.45,11.25,2.61,19.54,62.3,1.06,6.4,4.36,159.0,Unhealthy,6.6,44.6,0.784,2.17,1.02,99.9
Tehran,Tehran City,2014-02-01,48.08,112.96,27.5,21.94,66.03,10.52,0.99,8.85,37.24,0.75,1.7,0.55,132.0,Unhealthy for Sensitive Groups,4.8,47.6,0.799,-0.48,0.98,100.0
Tehran,Tehran City,2014-02-01,19.82,49.51,18.7,31.38,50.08,6.55,1.04,3.65,15.7,1.08,2.32,1.14,59.0,Satisfactory,4.57,69.07,0.0091,0.79,12.22,8170.36
Tehran,Tehran City,2014-02-01,15.56,38.74,4.72,10.04,14.76,6.8,0.53,8.58,42.52,1.06,3.8,1.86,70.0,Satisfactory,17.5,63.34,0.0108,-0.04,12.92,2092.2
Tehran,Tehran City,2014-02-01,10.61,27.96,8.5,17.58,26.08,10.52,0.41,2.62,46.2,0.75,2.53,1.02,33.0,Good,16.17,66.19,0.0046,0.52,6.03,532.64
Tehran,Tehran City,2014-02-01,19.49,32.21,5.97,16.95,22.91,4.71,0.54,3.15,26.34,1.09,3.21,2.59,97.0,Satisfactory,12.22,76.36,0.0165,1.58,4.76,744.54
Tehran,Tehran City,2014-02-01,10.02,19.87,12.39,26.41,38.81,8.9,0.69,2.59,40.5,1.37,5.01,2.93,28.0,Good,4.59,54.89,0.0107,1.79,3.8,932.03
Tehran,Tehran City,2014-02-01,11.88,27.8,8.1,23.52,31.62,8.57,0.47,2.78,30.3,1.11,2.99,2.37,40.0,Good,9.12,64.92,0.0037,0.5,5.06,982.95
Tehran,Tehran City,2014-02-01,20.57,27.24,7.3,20.8,28.1,6.34,0.68,2.93,59.88,1.07,2.8,3.06,87.0,Satisfactory,15.76,89.6,0.0148,1.25,5.31,967.93
Tehran,Tehran City,2014-02-01,15.35,14.47,13.43,28.5,41.93,8.12,0.44,4.39,41.19,1.16,4.34,1.89,93.0,Satisfactory,14.03,55.48,0.0048,1.99,5.84,773.49
Tehran,Tehran City,2014-02-01,12.61,26.66,11.1,20.3,31.4,5.63,0.55,3.16,17.99,1.16,3.02,2.31,92.0,Satisfactory,24.33,56.08,0.009,2.02,5.27,914.37
Tehran,Tehran City,2014-02-01,8.72,29.93,13.63,25.32,38.95,10.72,0.38,2.49,31.91,1.48,5.35,1.93,15.0,Good,13.23,70.02,0.0113,1.08,5.19,806.56
Tehran,Tehran City,2014-02-01,7.97,28.41,15.24,28.57,43.81,0.0,0.56,1.67,39.68,1.13,2.3,2.67,17.0,Good,11.43,63.11,0.012,0.91,4.18,1115.16
Tehran,Tehran City,2014-02-01,16.62,31.04,3.47,8.17,11.65,3.8,0.63,1.93,34.11,0.42,1.37,0.58,53.0,Satisfactory,17.16,63.85,0.0129,1.4,6.18,1001.32
Tehran,Tehran City,2014-02-01,16.03,32.1,8.44,14.54,22.97,8.88,0.45,3.34,39.0,0.92,3.44,1.24,95.0,Satisfactory,11.27,72.37,0.0081,0.96,3.97,690.71
Tehran,Tehran City,2014-02-01,16.53,13.63,2.51,7.24,9.74,7.03,0.45,3.88,40.38,0.53,1.39,0.95,58.0,Satisfactory,10.5,74.26,0.002,1.82,5.02,520.06
Tehran,Tehran City,2014-02-01,11.82,22.44,4.62,9.71,14.33,8.57,0.39,1.95,40.98,0.64,2.49,1.37,44.0,Good,22.11,60.55,0.0122,0.87,5.42,345.69
Tehran,Tehran City,2014-02-01,21.12,23.46,8.96,23.56,32.52,6.14,0.54,4.39,30.85,0.91,2.88,1.11,63.0,Satisfactory,12.76,71.75,0.0062,0.8,5.29,862.94
Tehran,Tehran City,2014-02-01,10.77,18.52,9.42,19.08,28.49,7.49,0.67,2.98,33.27,1.04,3.61,2.25,46.0,Good,7.94,58.11,0.0169,0.29,4.99,1066.35
Tehran,Tehran City,2014-02-01,14.3,29.9,7.08,19.02,26.1,8.68,0.49,2.77,16.41,1.13,4.37,1.43,63.0,Satisfactory,14.46,65.27,0.0131,1.61,6.46,970.36
Tehran,Tehran City,2014-02-01,10.94,25.54,7.7,22.13,29.82,10.42,0.66,2.41,40.0,1.03,3.43,2.3,30.0,Good,7.79,67.37,0.0081,1.06,3.75,1384.05
Tehran,Tehran City,2014-02-01,12.8,16.76,8.78,18.01,26.79,7.32,0.46,3.01,44.45,1.45,5.63,4.03,63.0,Satisfactory,13.23,47.87,0.0142,0.88,4.23,551.86
Tehran,Tehran City,2014-02-01,19.27,27.28,10.05,22.89,32.94,7.98,0.15,2.39,54.91,0.88,2.29,1.7,64.0,Satisfactory,10.61,74.91,0.0167,2.01,6.13,504.81
Tehran,Tehran City,2014-02-01,12.25,32.01,7.37,20.69,28.06,8.55,0.15,3.42,21.96,1.0,3.36,2.28,99.0,Satisfactory,5.34,77.18,0.0053,0.77,5.51,655.87
Tehran,Tehran City,2014-02-01,18.11,37.6,20.43,43.39,63.82,3.84,0.93,3.62,46.35,1.21,4.49,2.79,99.0,Satisfactory,10.05,74.42,0.0236,1.51,9.63,3276.24
Tehran,Tehran City,2014-02-01,23.09,21.17,9.32,19.33,28.66,5.96,0.37,3.52,35.32,1.42,4.0,1.47,80.0,Satisfactory,19.77,70.37,0.0078,0.79,6.74,749.07
Tehran,Tehran City,2014-02-01,19.92,28.87,9.02,18.27,27.29,10.65,0.43,3.34,40.91,0.94,3.15,2.78,52.0,Satisfactory,6.92,73.3,0.0169,1.36,4.04,778.65
Tehran,Tehran City,2014-02-01,25.34,51.63,9.5,20.41,29.91,9.78,0.52,9.31,24.6,1.47,4.01,2.02,88.0,Satisfactory,22.78,70.95,0.0141,1.23,15.33,2517.3
Tehran,Tehran City,2014-02-01,10.79,17.71,5.2,14.04,19.24,8.35,0.49,3.81,34.83,0.92,3.48,1.69,25.0,Good,16.48,62.29,0.0104,0.78,4.7,729.86
Tehran,Tehran City,2014-02-01,21.8,26.29,8.5,17.17,25.66,6.69,0.68,2.75,45.75,0.63,1.33,1.86,82.0,Satisfactory,8.41,76.06,0.0091,1.33,6.38,767.8
Tehran,Tehran City,2014-02-01,3.26,29.5,15.88,27.47,43.35,3.3,0.42,1.8,30.19,1.64,4.7,3.66,49.0,Good,3.18,62.23,0.0076,0.73,3.94,705.16
Tehran,Tehran City,2014-02-01,24.93,34.54,20.54,37.82,58.36,8.19,1.23,4.83,50.0,1.45,3.1,2.78,56.0,Satisfactory,21.67,88.71,0.0122,0.82,11.78,7301.16
Tehran,Tehran City,2014-02-01,19.31,18.48,8.07,26.58,34.65,6.29,0.37,3.69,26.01,1.08,3.49,1.13,52.0,Satisfactory,13.36,61.75,0.0064,0.59,6.78,1037.94
Tehran,Tehran City,2014-02-01,17.14,17.94,8.62,15.16,23.78,10.54,0.46,0.32,47.61,1.1,2.35,1.97,90.0,Satisfactory,11.91,77.43,0.0155,0.59,4.3,226.23
Tehran,Tehran City,2014-02-01,14.22,30.35,9.79,19.11,28.91,6.44,0.47,2.7,47.43,0.88,2.35,2.03,58.0,Satisfactory,15.86,73.96,0.0124,0.33,4.0,1003.43
Tehran,Tehran City,2014-02-01,14.94,30.45,8.95,26.98,35.93,4.68,0.66,8.41,37.74,1.27,4.19,3.63,70.0,Satisfactory,16.14,74.7,0.0111,0.11,17.73,2392.19
Tehran,Tehran City,2014-02-01,11.22,18.07,4.13,13.7,17.83,9.0,0.43,3.75,40.55,0.72,2.39,1.29,49.0,Good,21.49,68.25,0.0066,1.45,4.91,575.66
Tehran,Tehran City,2014-02-01,8.62,27.52,4.21,13.56,17.76,3.84,0.51,1.82,31.02,1.45,5.64,2.92,30.0,Good,14.69,55.14,0.015,1.05,3.64,1015.28
Tehran,Tehran City,2014-02-01,13.79,53.23,7.34,21.39,28.73,4.25,0.74,10.08,45.3,0.69,1.64,1.81,66.0,Satisfactory,15.56,81.53,0.0214,0.92,10.08,3809.36
Tehran,Tehran City,2014-02-01,15.69,45.3,6.67,14.79,21.46,5.4,0.54,9.83,53.38,1.25,2.84,2.45,71.0,Satisfactory,0.0,78.28,0.0015,0.29,14.75,2354.01
Tehran,Tehran City,2014-02-01,15.51,23.36,17.58,30.88,48.45,7.69,0.38,2.08,32.89,0.69,1.41,1.4,57.0,Satisfactory,17.36,74.81,0.0079,0.65,5.61,604.85
Tehran,Tehran City,2014-02-01,17.14,40.58,6.56,17.56,24.12,3.48,0.63,6.47,34.44,0.84,2.13,1.14,64.0,Satisfactory,27.3,77.73,0.0061,1.15,11.24,3940.1
Tehran,Tehran City,2014-02-01,15.47,23.59,8.93,21.79,30.71,8.42,0.55,2.76,37.77,1.24,3.15,3.31,98.0,Satisfactory,6.13,66.56,0.0078,1.42,6.46,1048.63
Tehran,Tehran City,2014-02-01,10.66,24.94,11.56,32.96,44.52,3.85,0.55,3.5,45.32,0.38,1.13,0.71,41.0,Good,7.85,74.1,0.0147,0.7,5.49,1196.14
Tehran,Tehran City,2014-02-01,23.17,15.18,19.81,46.7,66.51,3.69,0.44,1.63,30.52,1.21,4.79,2.41,74.0,Satisfactory,16.62,77.13,0.0047,0.29,6.24,8677.69
Tehran,Tehran City,2014-02-01,14.93,21.83,15.0,25.17,40.17,9.66,0.54,2.86,54.38,1.44,4.16,3.34,80.0,Satisfactory,10.09,74.97,0.0114,1.02,5.04,1130.39
Tehran,Tehran City,2014-02-01,14.74,23.97,2.92,5.74,8.66,12.78,0.34,3.07,36.83,0.75,1.56,1.49,73.0,Satisfactory,15.5,65.72,0.0157,0.56,5.79,899.22
Tehran,Tehran City,2014-02-01,13.87,28.03,9.17,18.32,27.49,8.98,0.59,3.13,31.06,0.81,2.47,1.69,65.0,Satisfactory,18.77,68.85,0.014,1.45,5.56,875.02
Tehran,Tehran City,2014-02-01,15.94,20.44,5.21,15.34,20.55,6.24,0.4,2.61,31.91,1.26,4.07,3.69,84.0,Satisfactory,10.73,55.56,0.0131,0.91,4.1,502.37
Tehran,Tehran City,2014-02-01,14.94,21.14,16.0,27.07,43.07,7.38,0.47,5.11,25.36,0.41,0.95,1.0,72.0,Satisfactory,22.28,83.42,0.0044,0.91,4.78,1228.64
Tehran,Tehran City,2014-02-01,11.15,25.54,8.78,20.45,29.24,7.44,0.57,2.17,40.91,1.22,3.64,3.24,17.0,Good,14.04,62.68,0.0091,1.0,5.05,1223.49
Tehran,Tehran City,2014-02-01,19.31,20.71,4.49,14.14,18.63,11.55,0.54,4.09,23.3,1.37,3.71,1.99,52.0,Satisfactory,7.72,74.13,0.0099,0.71,4.26,1113.24
Tehran,Tehran City,2014-02-01,25.1,34.4,5.96,16.98,22.94,10.5,0.9,2.48,44.83,0.66,2.01,1.41,70.0,Satisfactory,17.69,65.66,0.0041,1.16,9.1,6424.0
Tehran,Tehran City,2014-02-01,20.64,25.87,8.33,17.78,26.11,7.74,0.51,4.86,29.9,1.22,4.49,1.53,85.0,Satisfactory,13.84,64.76,0.0104,1.3,5.31,235.67
Tehran,Tehran City,2014-02-01,10.54,19.79,17.4,29.16,46.56,14.48,0.13,3.84,49.82,0.84,2.19,1.85,49.0,Good,12.4,74.33,0.0007,0.63,4.46,481.96
Tehran,Tehran City,2014-02-01,18.35,26.88,10.37,24.21,34.58,9.44,0.36,3.96,34.5,1.24,4.88,2.06,99.0,Satisfactory,14.75,74.58,0.009,1.41,4.2,845.47
Tehran,Tehran City,2014-02-01,10.76,30.35,7.23,23.86,31.09,6.26,0.62,2.11,32.38,1.11,3.14,1.68,38.0,Good,16.4,68.35,0.0076,1.49,4.83,698.89
Tehran,Tehran City,2014-02-01,19.8,26.58,6.09,10.63,16.72,9.51,0.48,3.4,49.49,0.6,1.56,1.77,90.0,Satisfactory,13.74,77.99,0.0018,0.73,4.76,801.47
Tehran,Tehran City,2014-02-01,18.93,29.38,5.75,12.19,17.93,10.96,0.55,3.05,23.05,0.9,1.8,2.02,52.0,Satisfactory,18.35,80.75,0.0054,0.84,3.84,509.86
Tehran,Tehran City,2014-02-01,16.08,21.97,7.09,13.67,20.76,7.75,0.75,4.14,58.32,0.74,2.42,1.05,87.0,Satisfactory,16.43,49.26,0.0167,0.89,2.82,534.4
Tehran,Tehran City,2014-02-01,14.91,29.63,14.99,35.54,50.53,5.68,0.6,4.81,46.82,0.99,2.73,2.4,52.0,Satisfactory,9.84,73.07,0.0082,0.37,12.22,3031.83
Tehran,Tehran City,2014-02-01,11.04,26.86,10.86,31.6,42.47,2.15,0.57,2.84,37.33,1.28,4.6,2.99,38.0,Good,5.28,74.93,0.0129,0.69,4.36,294.77
Tehran,Tehran City,2014-02-01,11.55,14.29,10.35,31.34,41.69,6.02,0.49,3.12,41.11,1.38,3.51,1.63,49.0,Good,13.96,77.53,0.0095,1.81,8.5,1100.16
Tehran,Tehran City,2014-02-01,19.5,22.6,22.58,40.39,62.97,4.72,0.38,8.58,24.47,1.09,2.44,1.22,66.0,Satisfactory,13.78,56.56,0.0105,0.63,9.84,4328.25
Tehran,Tehran City,2014-02-01,16.69,20.51,12.56,23.87,36.43,4.23,0.36,4.02,33.63,1.32,3.22,3.86,63.0,Satisfactory,12.59,69.45,0.006,0.26,6.16,1177.32
Tehran,Tehran City,2014-02-01,20.37,34.23,10.0,19.68,29.68,3.09,1.01,3.49,47.5,1.01,3.15,1.58,76.0,Satisfactory,22.09,75.41,0.0124,0.97,12.66,10970.74
Tehran,Tehran City,2014-02-01,13.98,17.19,8.03,15.59,23.62,10.09,0.54,4.25,34.78,0.93,2.8,1.84,73.0,Satisfactory,20.06,65.32,0.0131,0.27,4.05,648.29
Tehran,Tehran City,2014-02-01,9.39,13.81,9.11,22.92,32.03,7.63,0.29,3.29,49.17,1.1,3.53,1.32,31.0,Good,25.65,71.47,0.0163,0.91,6.77,828.17
Tehran,Tehran City,2014-02-01,11.91,22.92,9.01,27.65,36.66,8.0,0.58,3.54,31.64,1.01,2.8,1.59,28.0,Good,10.13,40.84,0.0117,1.47,4.0,356.09
Tehran,Tehran City,2014-02-01,15.32,12.58,8.99,16.35,25.34,6.07,0.5,4.42,37.75,0.66,2.35,1.42,70.0,Satisfactory,13.83,78.57,0.0179,1.15,4.92,857.08
Tehran,Tehran City,2014-02-01,12.47,25.16,7.46,20.68,28.14,4.76,0.49,3.24,39.63,1.06,2.32,1.2,58.0,Satisfactory,25.36,88.86,0.0083,1.51,4.6,842.8
Tehran,Tehran City,2014-02-01,13.79,23.59,2.51,6.14,8.65,7.5,0.42,2.67,38.82,0.89,1.88,2.48,69.0,Satisfactory,30.93,66.13,0.0194,1.17,5.48,1080.99
Tehran,Tehran City,2014-02-01,18.58,31.51,15.43,26.45,41.89,12.29,0.57,2.23,30.82,1.52,6.06,3.98,63.0,Satisfactory,14.23,57.38,0.0035,1.23,5.51,1106.48
Tehran,Tehran City,2014-02-01,19.7,37.35,25.72,46.66,72.39,5.72,0.46,4.02,43.92,1.2,2.91,2.0,68.0,Satisfactory,12.66,77.05,0.0074,0.12,8.74,11868.3
Tehran,Tehran City,2014-02-01,13.93,25.0,15.14,26.53,41.67,6.24,0.49,4.56,39.88,0.86,2.05,2.09,73.0,Satisfactory,15.15,82.91,0.0144,1.78,4.6,497.16
Tehran,Tehran City,2014-02-01,18.66,35.85,8.42,17.48,25.91,10.37,0.77,2.27,35.53,0.85,2.47,1.43,97.0,Satisfactory,7.3,79.98,0.0075,0.95,6.8,738.19
Tehran,Tehran City,2014-02-01,16.76,20.46,4.02,11.21,15.23,10.03,0.42,3.12,27.94,1.42,4.04,1.89,89.0,Satisfactory,7.06,78.47,0.006,1.49,6.01,1082.97
Tehran,Tehran City,2014-02-01,16.91,28.1,10.79,29.41,40.2,4.5,0.44,2.25,50.82,0.67,2.12,0.73,79.0,Satisfactory,10.05,76.82,0.0026,1.04,4.69,1186.09
Tehran,Tehran City,2014-02-01,19.6,31.45,7.86,14.6,22.46,8.01,0.51,2.28,34.07,0.89,2.9,2.14,72.0,Satisfactory,10.99,76.62,0.0085,1.63,4.61,310.89
Tehran,Tehran City,2014-02-01,20.95,27.0,7.41,22.45,29.86,7.45,0.49,2.82,35.53,0.83,2.49,1.7,95.0,Satisfactory,18.49,77.72,0.0049,1.45,6.83,1025.36
Tehran,Tehran City,2014-02-01,19.71,25.0,5.74,18.66,24.4,1.3,0.44,2.52,42.61,0.76,3.01,1.5,59.0,Satisfactory,20.02,66.86,0.0075,2.11,5.39,552.73
Tehran,Tehran City,2014-02-01,13.37,16.54,10.33,18.16,28.49,7.06,0.62,5.07,43.61,0.68,2.18,0.96,54.0,Satisfactory,14.1,70.63,0.0092,0.39,4.53,1017.25
Tehran,Tehran City,2014-02-01,10.15,19.85,2.75,8.3,11.06,9.86,0.65,2.66,35.48,0.94,2.9,1.63,38.0,Good,11.94,67.38,0.0134,0.47,4.76,766.14
Tehran,Tehran City,2014-02-01,17.968078190679442,26.455946896803,7.23368085567358,22.09001334547704,15.54155792660983,12.196331975149526,0.609621553987998,5.376878717938381,37.01397620822736,0.3132470927361152,0.9197646646230636,0.203065224567032,63.0,Moderate,9.824245798687718,56.90883500968227,0.3208701342577181,5.4476606977360165,2.4609914000416824,1416.103364539583
Tehran,Tehran City,2014-02-01,6.92620253407074,12.67681306476489,4.317768213257477,9.843841994598002,7.505653410163404,6.268237832616882,0.1187124817885438,1.6684160028191688,46.305182768394126,0.1319337628127046,0.3312394045935443,0.1748887177799696,29.0,Good,14.74953848248508,50.83714258485856,0.2101873578765313,1.9268612481551408,3.1870392441449886,1496.6415051675867
Tehran,Tehran City,2014-02-01,10.11849637537502,13.552174633259089,5.742910171875669,11.75742184536063,9.27517596913524,7.506021435107758,0.375830787313851,1.1133858169035629,10.462421998371951,0.2302085776778988,0.4511177310012513,0.3374166730863473,42.0,Good,17.068660552106422,98.73264204865076,0.1831194905410937,4.76153733842094,4.124181579254101,1387.6766348082906
Tehran,Tehran City,2014-02-01,8.404452742754069,15.230888947899412,4.75687135021202,6.732719164422234,6.089482972756155,10.31209895552483,0.2450572806960144,1.2155640609591232,34.865400975514945,0.2057325295472279,0.3805201931691052,0.2422932621294781,35.0,Good,16.6856419448467,66.93614656547369,0.5258695680159614,1.6870103469365951,2.8469742008510623,1164.3380445513817
Tehran,Tehran City,2014-02-01,11.092484189321665,19.44850736555207,7.175070241921085,11.923775239472576,10.12238810513864,5.668045884079749,0.2078713134648442,3.9299960037300794,67.13365453806776,0.1721486885695325,0.3613024352546466,0.1464879306437716,46.0,Good,9.357329591271077,68.63762179803885,0.1266847153379768,3.137355718449295,3.1781038019119388,1289.7704908347491
Tehran,Tehran City,2014-02-01,16.248059942581065,24.211546838827743,5.658005691758889,19.834615438151214,13.511089198852355,1.1197211641504952,0.3487819904899019,3.363925435530944,29.854815003123935,0.1683571891511466,0.3925880457483192,0.1913813808770809,60.0,Moderate,15.284642017119278,71.78725658403685,0.7773090964080542,5.963437260852367,5.983324133420586,1188.24169096392
Tehran,Tehran City,2014-02-01,1.0,1.807773872311261,0.6784823538859355,1.0008553068749164,0.8900489602032515,7.271171670043085,0.0209379643820129,0.1874500927503289,52.655902834671295,0.0151424291187168,0.0433632198168169,0.0174155285879508,4.0,Good,16.779689398070953,72.79093814572981,0.784700571442517,3.965557348753941,3.889985032657531,1184.3809863938573
Tehran,Tehran City,2014-02-01,13.53490536343119,20.736078555510005,4.551293261856599,17.103276936759563,11.476922205266566,8.916625823783525,0.2745098519265725,2.860843357620518,53.125426117269,0.1478246433631796,0.2460145058641298,0.165580254631118,54.0,Moderate,11.001560548920535,85.42570015866603,0.1516630619132019,2.6178414796915708,4.550593304294752,1375.093455836895
Tehran,Tehran City,2014-02-01,28.25458297421848,48.78964144496253,15.518767403955067,34.6365710324327,26.58232937128552,7.967549089086253,1.023926135305731,5.9261833240993615,68.8867042489052,0.4826787207790352,1.301722741472117,0.5889721034328759,85.0,Moderate,25.674586606190488,73.77267567928213,0.7373129973538349,3.458468181893838,2.9517641885873926,1427.4040618418517
Tehran,Tehran City,2014-02-01,27.549592780026803,38.9099646421648,12.535902226948522,42.5073556011335,29.17292664888347,7.557749828857077,0.6262785081037922,6.737842522902937,31.702298788682693,0.6475046671399781,1.6756515799894982,0.7753144869023173,83.0,Moderate,18.77944945996665,83.10713963108881,0.1898194089769119,2.66532700226192,5.901792089031063,1296.3359135713404
Tehran,Tehran City,2014-02-01,8.547294738418703,14.597246505047485,3.671804765687259,8.349814106054314,6.371458002023034,8.29737509980787,0.2819506292782686,1.4746358280637588,35.32082337472014,0.2312315462421554,0.5687990161912638,0.1828269588171085,36.0,Good,16.449975795247546,54.42035040434449,0.2247143393491373,1.941448423090313,4.266415090457403,1292.7915345297738
Tehran,Tehran City,2014-02-01,12.290113674041976,20.724174193450377,3.9002100575522376,18.295504138,11.763728523642689,13.64373679376321,0.4706919940850687,1.8197263475265943,45.077751415803135,0.1333053948841547,0.2556369785438712,0.0991450284130557,51.0,Moderate,17.48278547342062,70.77128239860035,0.7564176621477181,3.2157857603575115,2.798835905790939,1331.87818905749
Tehran,Tehran City,2014-02-01,13.711689172448107,24.53617978572996,8.317265190819509,19.609308093442188,14.8010838406587,6.926589200386555,0.4857503042949238,1.6026959755885173,49.95083442051143,0.3259872151216582,0.7420760662938617,0.4561504768391055,54.0,Moderate,12.14375645927753,52.41584518210232,0.4470930211475495,3.8406836069028394,4.372456072450278,1309.5597593943023
Tehran,Tehran City,2014-02-01,1.3964992368246691,2.349681466339307,0.4561205672532947,1.331885546415053,0.9476432402442244,4.974997971096943,0.0312782728080436,0.4144128191075823,30.727807201215732,0.0268818282519513,0.0797241464189721,0.0332035849335118,6.0,Good,8.146210290097779,77.33813068373468,0.8652591624200764,3.883719220807328,2.0004647128359503,1409.723165258403
Tehran,Tehran City,2014-02-01,10.057396124084956,19.00658653237107,3.9127813340563296,8.329094154041481,6.48819400869184,10.50671986553068,0.1191720058814592,1.4643290071553754,68.28071413763142,0.1728972927841253,0.3532136897472217,0.1618265768116707,42.0,Good,15.219965237547653,80.67176612995662,0.4647495890627263,2.356288129880542,4.06302413611282,1389.9624601918383
Tehran,Tehran City,2014-02-01,9.920165360263208,14.153660325655329,6.757633131558309,13.876270893796784,10.9359691334382,7.60210126725655,0.221635733487726,1.4013997066093704,52.19857864038154,0.1758309977101896,0.2841736636315761,0.1770610515479898,41.0,Good,6.999569416916113,86.72831530800393,0.4827358408206595,1.1356419709181562,6.215488456051201,1403.029835099548
Tehran,Tehran City,2014-02-01,27.740338046367697,39.52458020470922,16.593312995963977,30.509385168244524,24.96443002703051,8.535526608495903,0.853004388573649,6.122235700271994,58.91229212318853,0.6460292544176932,1.2392424506856514,0.7185010606592995,84.0,Moderate,9.694397211825382,78.70426955569832,0.3358502193420159,1.3245175349062563,3.5207927924888134,1342.7818079182066
Tehran,Tehran City,2014-02-01,15.852317978436131,24.603797261772332,9.82586666682348,16.495017818671524,13.950068777312357,8.81735990387753,0.5458422169000994,1.7558802672709215,88.24496183406207,0.3555544437923936,0.6483409907452266,0.5066432854654731,59.0,Moderate,2.3280164438911375,66.75245343703284,0.7145185845505061,3.0800833960392033,4.069368151945135,1272.999572339095
Tehran,Tehran City,2014-02-01,18.045050994504987,23.8573122505961,9.90484013094072,18.461003783979077,15.033897274907494,4.984612579951168,0.6197020244226462,6.308687693280568,33.50442217426112,0.324796714188933,0.80182736116183,0.4532232267928439,64.0,Moderate,16.969345586075104,100.0,0.4972425871405233,1.4582544043723042,5.348504674355406,1270.1146231210232
Tehran,Tehran City,2014-02-01,8.147876004310605,14.479910242038512,3.375421205869129,10.129440383885722,7.1575766425700715,6.699434249621344,0.2553572610802942,3.042658373723214,40.2201090273374,0.1513443472260608,0.3486506654557649,0.092192378116941,34.0,Good,10.279674370229383,65.17001365831861,0.5086356585062991,2.1331887653178163,4.6802673136817186,1363.7074332902582
